Entry ID,[Filter],[EC ID],[EC JP Name],[EC EU Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Ranged Speed,Close Speed
4,MG050.std,50,ブブロッカ,Burocca,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG050.std,50,ブブロッカ,Burocca,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg055.std,183,リラ,Lira,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.50,15.00
1,mg055.std,183,リラ,Lira,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg055.std,183,リラ,Lira,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg055.std,183,リラ,Lira,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg055.std,183,リラ,Lira,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg055.std,183,リラ,Lira,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg060.std,188,プラ,Pera,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.50,15.00
1,mg060.std,188,プラ,Pera,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg060.std,188,プラ,Pera,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg060.std,188,プラ,Pera,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg060.std,188,プラ,Pera,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg060.std,188,プラ,Pera,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg065.std,193,ダイコクヤ,Daikokuya,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,9,1.00,5.00
1,mg065.std,193,ダイコクヤ,Daikokuya,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg065.std,193,ダイコクヤ,Daikokuya,3,Set Turn Speed,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg065.std,193,ダイコクヤ,Daikokuya,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg065.std,193,ダイコクヤ,Daikokuya,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,1,5.00,0.30
5,mg065.std,193,ダイコクヤ,Daikokuya,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,37,???,1,5.00,0.30
0,mg070.std,198,ルピー,Rupee,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,3,1.00,5.00
1,mg070.std,198,ルピー,Rupee,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg070.std,198,ルピー,Rupee,3,Set Turn Speed,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg070.std,198,ルピー,Rupee,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg070.std,198,ルピー,Rupee,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,1,5.00,0.30
5,mg070.std,198,ルピー,Rupee,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,1,5.00,0.30
0,MG075.std,75,デ式レーダー,Eversor,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,1.00,5.00
1,MG075.std,75,デ式レーダー,Eversor,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG075.std,75,デ式レーダー,Eversor,3,Set Turn Speed,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG075.std,75,デ式レーダー,Eversor,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
0,MG080.std,80,ニンギルス,Linark,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.30,15.00
1,MG080.std,80,ニンギルス,Linark,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG080.std,80,ニンギルス,Linark,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG080.std,80,ニンギルス,Linark,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG080.std,80,ニンギルス,Linark,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG080.std,80,ニンギルス,Linark,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg085.std,213,バイス,Vize,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.00,15.00
1,mg085.std,213,バイス,Vize,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg085.std,213,バイス,Vize,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg085.std,213,バイス,Vize,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg085.std,213,バイス,Vize,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg085.std,213,バイス,Vize,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg090.std,218,アニタ,Anita,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.00,15.00
1,mg090.std,218,アニタ,Anita,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg090.std,218,アニタ,Anita,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg090.std,218,アニタ,Anita,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg090.std,218,アニタ,Anita,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg090.std,218,アニタ,Anita,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG095.std,95,ケベスク,Thryllak,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.00,15.00
1,MG095.std,95,ケベスク,Thryllak,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG095.std,95,ケベスク,Thryllak,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG095.std,95,ケベスク,Thryllak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG095.std,95,ケベスク,Thryllak,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG095.std,95,ケベスク,Thryllak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,37,???,3,5.00,0.30
0,MG100.std,100,アサシン,Umbra,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.60,20.00
1,MG100.std,100,アサシン,Umbra,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG100.std,100,アサシン,Umbra,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG100.std,100,アサシン,Umbra,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,0,5.00,0.30
4,MG100.std,100,アサシン,Umbra,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,0,5.00,0.30
5,MG100.std,100,アサシン,Umbra,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,0,5.00,0.30
0,mg105.std,233,ガンナーム,Gunarm,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,10,1.00,5.00
1,mg105.std,233,ガンナーム,Gunarm,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg105.std,233,ガンナーム,Gunarm,3,Set Turn Speed,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg105.std,233,ガンナーム,Gunarm,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,35,???,0,5.00,0.30
4,mg105.std,233,ガンナーム,Gunarm,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,0,5.00,0.30
5,mg105.std,233,ガンナーム,Gunarm,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,37,???,0,5.00,0.30
0,mg110.std,238,ビゴロ,Vigoro,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.70,15.10
1,mg110.std,238,ビゴロ,Vigoro,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg110.std,238,ビゴロ,Vigoro,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg110.std,238,ビゴロ,Vigoro,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg110.std,238,ビゴロ,Vigoro,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg110.std,238,ビゴロ,Vigoro,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg115.std,243,デスハウンド,DeathHound,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,2,1.50,11.50
1,mg115.std,243,デスハウンド,DeathHound,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg115.std,243,デスハウンド,DeathHound,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg115.std,243,デスハウンド,DeathHound,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg115.std,243,デスハウンド,DeathHound,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg115.std,243,デスハウンド,DeathHound,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg119.std,247,ヨウジン,Youjin,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.10,10.00
1,mg119.std,247,ヨウジン,Youjin,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg119.std,247,ヨウジン,Youjin,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.50
3,mg119.std,247,ヨウジン,Youjin,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg119.std,247,ヨウジン,Youjin,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg119.std,247,ヨウジン,Youjin,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg121.std,249,ボゥ,Boo,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.10,9.00
1,mg121.std,249,ボゥ,Boo,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg121.std,249,ボゥ,Boo,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg121.std,249,ボゥ,Boo,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg121.std,249,ボゥ,Boo,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg121.std,249,ボゥ,Boo,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg123.std,251,盗掘者シモン,Zivilyn Bane,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.00,5.00
1,mg123.std,251,盗掘者シモン,Zivilyn Bane,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg123.std,251,盗掘者シモン,Zivilyn Bane,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg123.std,251,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg123.std,251,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg123.std,251,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg125.std,253,フロック,Frock,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,6,3.00,20.00
1,mg125.std,253,フロック,Frock,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg125.std,253,フロック,Frock,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,0,???,0,5.00,1.00
3,mg125.std,253,フロック,Frock,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,35,???,0,5.00,0.30
4,mg125.std,253,フロック,Frock,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,0,5.00,0.30
5,mg125.std,253,フロック,Frock,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,37,???,0,5.00,0.30
