Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
1353,0x367964,92,Shift_JIS,ウララが愛情こめて作った重箱入りのお弁当。\nロクマイハネの塩焼きとコメという実がとても美味。,"""\x83E\x83\x89\x83\x89\x82\xAA\x88\xA4\x8F\xEE\x82\xB1\x82\xDF\x82\xC4\x8D\xEC\x82\xC1\x82\xBD\x8Fd\x94\xA0\x93\xFC\x82\xE8\x82\xCC\x82\xA8\x95\xD9\x93\x96\x81B\n\x83\x8D\x83N\x83}\x83C\x83n\x83l\x82\xCC\x89\x96\x8F\xC4\x82\xAB\x82\xC6\x83R\x83\x81\x82\xC6\x82\xA2\x82\xA4\x8E\xC0\x82\xAA\x82\xC6\x82\xC4\x82\xE0\x94\xFC\x96\xA1\x81B"""
1354,0x3679c0,96,Shift_JIS,ポリーが真心こめて作ったバスケット入りのランチ。\nチョウチンカサゴのフライとサラダがとても美味。,"""\x83|\x83\x8A\x81[\x82\xAA\x90^\x90S\x82\xB1\x82\xDF\x82\xC4\x8D\xEC\x82\xC1\x82\xBD\x83o\x83X\x83P\x83b\x83g\x93\xFC\x82\xE8\x82\xCC\x83\x89\x83\x93\x83`\x81B\n\x83`\x83\x87\x83E\x83`\x83\x93\x83J\x83T\x83S\x82\xCC\x83t\x83\x89\x83C\x82\xC6\x83T\x83\x89\x83_\x82\xAA\x82\xC6\x82\xC4\x82\xE0\x94\xFC\x96\xA1\x81B"""
1355,0x367a20,86,Shift_JIS,ピンタが探し求める幻の三神像のひとつ。\nミザールという名のサル神がモデルになっている。,"""\x83s\x83\x93\x83^\x82\xAA\x92T\x82\xB5\x8B\x81\x82\xDF\x82\xE9\x8C\xB6\x82\xCC\x8EO\x90_\x91\x9C\x82\xCC\x82\xD0\x82\xC6\x82\xC2\x81B\n\x83~\x83U\x81[\x83\x8B\x82\xC6\x82\xA2\x82\xA4\x96\xBC\x82\xCC\x83T\x83\x8B\x90_\x82\xAA\x83\x82\x83f\x83\x8B\x82\xC9\x82\xC8\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x81B"""
1356,0x367a78,88,Shift_JIS,ピンタが探し求める幻の三神像のひとつ。\n岩石を粗削りした姿は、神々しいものを感じさせる。,"""\x83s\x83\x93\x83^\x82\xAA\x92T\x82\xB5\x8B\x81\x82\xDF\x82\xE9\x8C\xB6\x82\xCC\x8EO\x90_\x91\x9C\x82\xCC\x82\xD0\x82\xC6\x82\xC2\x81B\n\x8A\xE2\x90\xCE\x82\xF0\x91e\x8D\xED\x82\xE8\x82\xB5\x82\xBD\x8Ep\x82\xCD\x81A\x90_\x81X\x82\xB5\x82\xA2\x82\xE0\x82\xCC\x82\xF0\x8A\xB4\x82\xB6\x82\xB3\x82\xB9\x82\xE9\x81B"""
1357,0x367ad0,88,Shift_JIS,ピンタが探し求める幻の三神像のひとつ。\n着飾っている金銀財宝の価値で国をも買えるという。,"""\x83s\x83\x93\x83^\x82\xAA\x92T\x82\xB5\x8B\x81\x82\xDF\x82\xE9\x8C\xB6\x82\xCC\x8EO\x90_\x91\x9C\x82\xCC\x82\xD0\x82\xC6\x82\xC2\x81B\n\x92\x85\x8F\xFC\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x8B\xE0\x8B\xE2\x8D\xE0\x95\xF3\x82\xCC\x89\xBF\x92l\x82\xC5\x8D\x91\x82\xF0\x82\xE0\x94\x83\x82\xA6\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x81B"""
1358,0x367b28,96,Shift_JIS,数千万年前に絶滅したと考えられていた大型の魚類。\nサルガッソー周辺の光が届かない空域に生息する。,"""\x90\x94\x90\xE7\x96\x9C\x94N\x91O\x82\xC9\x90\xE2\x96\xC5\x82\xB5\x82\xBD\x82\xC6\x8Dl\x82\xA6\x82\xE7\x82\xEA\x82\xC4\x82\xA2\x82\xBD\x91\xE5\x8C^\x82\xCC\x8B\x9B\x97\xDE\x81B\n\x83T\x83\x8B\x83K\x83b\x83\\\x81[\x8E\xFC\x95\xD3\x82\xCC\x8C\xF5\x82\xAA\x93\xCD\x82\xA9\x82\xC8\x82\xA2\x8B\xF3\x88\xE6\x82\xC9\x90\xB6\x91\xA7\x82\xB7\x82\xE9\x81B"""
1359,0x367b88,80,Shift_JIS,バルア大陸周辺に生息。やや臭みがあるものの\n調理法しだいでは上品な味が楽しめる。,"""\x83o\x83\x8B\x83A\x91\xE5\x97\xA4\x8E\xFC\x95\xD3\x82\xC9\x90\xB6\x91\xA7\x81B\x82\xE2\x82\xE2\x8FL\x82\xDD\x82\xAA\x82\xA0\x82\xE9\x82\xE0\x82\xCC\x82\xCC\n\x92\xB2\x97\x9D\x96@\x82\xB5\x82\xBE\x82\xA2\x82\xC5\x82\xCD\x8F\xE3\x95i\x82\xC8\x96\xA1\x82\xAA\x8Ay\x82\xB5\x82\xDF\x82\xE9\x81B"""
1360,0x367bd8,96,Shift_JIS,エイの中でも特に大型種で、漁獲されることはまれ。\n食用よりもむしろ革製品の原料として用いられる。,"""\x83G\x83C\x82\xCC\x92\x86\x82\xC5\x82\xE0\x93\xC1\x82\xC9\x91\xE5\x8C^\x8E\xED\x82\xC5\x81A\x8B\x99\x8Al\x82\xB3\x82\xEA\x82\xE9\x82\xB1\x82\xC6\x82\xCD\x82\xDC\x82\xEA\x81B\n\x90H\x97p\x82\xE6\x82\xE8\x82\xE0\x82\xDE\x82\xB5\x82\xEB\x8Av\x90\xBB\x95i\x82\xCC\x8C\xB4\x97\xBF\x82\xC6\x82\xB5\x82\xC4\x97p\x82\xA2\x82\xE7\x82\xEA\x82\xE9\x81B"""
1361,0x367c38,94,Shift_JIS,風の強い空域を中心に群泳していることが多い。\n食用になるが、身が小さいため食べごたえはうすい。,"""\x95\x97\x82\xCC\x8B\xAD\x82\xA2\x8B\xF3\x88\xE6\x82\xF0\x92\x86\x90S\x82\xC9\x8CQ\x89j\x82\xB5\x82\xC4\x82\xA2\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x91\xBD\x82\xA2\x81B\n\x90H\x97p\x82\xC9\x82\xC8\x82\xE9\x82\xAA\x81A\x90g\x82\xAA\x8F\xAC\x82\xB3\x82\xA2\x82\xBD\x82\xDF\x90H\x82\xD7\x82\xB2\x82\xBD\x82\xA6\x82\xCD\x82\xA4\x82\xB7\x82\xA2\x81B"""
1362,0x367c98,90,Shift_JIS,通常のイカよりもやや大ぶりで、食べごたえも\nそこそこある。そのまま生で食べることもできる。,"""\x92\xCA\x8F\xED\x82\xCC\x83C\x83J\x82\xE6\x82\xE8\x82\xE0\x82\xE2\x82\xE2\x91\xE5\x82\xD4\x82\xE8\x82\xC5\x81A\x90H\x82\xD7\x82\xB2\x82\xBD\x82\xA6\x82\xE0\n\x82\xBB\x82\xB1\x82\xBB\x82\xB1\x82\xA0\x82\xE9\x81B\x82\xBB\x82\xCC\x82\xDC\x82\xDC\x90\xB6\x82\xC5\x90H\x82\xD7\x82\xE9\x82\xB1\x82\xC6\x82\xE0\x82\xC5\x82\xAB\x82\xE9\x81B"""
1363,0x367cf4,96,Shift_JIS,おもにサルガッソー周辺の暗い空域に生息する魚。\nグロテスクな容姿とはうらはらに、けっこううまい。,"""\x82\xA8\x82\xE0\x82\xC9\x83T\x83\x8B\x83K\x83b\x83\\\x81[\x8E\xFC\x95\xD3\x82\xCC\x88\xC3\x82\xA2\x8B\xF3\x88\xE6\x82\xC9\x90\xB6\x91\xA7\x82\xB7\x82\xE9\x8B\x9B\x81B\n\x83O\x83\x8D\x83e\x83X\x83N\x82\xC8\x97e\x8Ep\x82\xC6\x82\xCD\x82\xA4\x82\xE7\x82\xCD\x82\xE7\x82\xC9\x81A\x82\xAF\x82\xC1\x82\xB1\x82\xA4\x82\xA4\x82\xDC\x82\xA2\x81B"""
1364,0x367d54,96,Shift_JIS,光る触手状のトゲで小魚を集めて食べる不思議な魚。\nその白身は美味で、さまざまな料理に用いられる。,"""\x8C\xF5\x82\xE9\x90G\x8E\xE8\x8F\xF3\x82\xCC\x83g\x83Q\x82\xC5\x8F\xAC\x8B\x9B\x82\xF0\x8FW\x82\xDF\x82\xC4\x90H\x82\xD7\x82\xE9\x95s\x8Ev\x8Bc\x82\xC8\x8B\x9B\x81B\n\x82\xBB\x82\xCC\x94\x92\x90g\x82\xCD\x94\xFC\x96\xA1\x82\xC5\x81A\x82\xB3\x82\xDC\x82\xB4\x82\xDC\x82\xC8\x97\xBF\x97\x9D\x82\xC9\x97p\x82\xA2\x82\xE7\x82\xEA\x82\xE9\x81B"""
1365,0x367db4,90,Shift_JIS,やや透き通った白い体を持ち、雲の上の高空域にのみ\n生息する。無味無臭で淡白な味わいがある。,"""\x82\xE2\x82\xE2\x93\xA7\x82\xAB\x92\xCA\x82\xC1\x82\xBD\x94\x92\x82\xA2\x91\xCC\x82\xF0\x8E\x9D\x82\xBF\x81A\x89_\x82\xCC\x8F\xE3\x82\xCC\x8D\x82\x8B\xF3\x88\xE6\x82\xC9\x82\xCC\x82\xDD\n\x90\xB6\x91\xA7\x82\xB7\x82\xE9\x81B\x96\xB3\x96\xA1\x96\xB3\x8FL\x82\xC5\x92W\x94\x92\x82\xC8\x96\xA1\x82\xED\x82\xA2\x82\xAA\x82\xA0\x82\xE9\x81B"""
1366,0x367e10,96,Shift_JIS,オーシャン高空域に生息するという珍しい種類の魚。\n滋養に富んだ味わいで、栄養分も豊富に含まれる。,"""\x83I\x81[\x83V\x83\x83\x83\x93\x8D\x82\x8B\xF3\x88\xE6\x82\xC9\x90\xB6\x91\xA7\x82\xB7\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x92\xBF\x82\xB5\x82\xA2\x8E\xED\x97\xDE\x82\xCC\x8B\x9B\x81B\n\x8E\xA0\x97{\x82\xC9\x95x\x82\xF1\x82\xBE\x96\xA1\x82\xED\x82\xA2\x82\xC5\x81A\x89h\x97{\x95\xAA\x82\xE0\x96L\x95x\x82\xC9\x8A\xDC\x82\xDC\x82\xEA\x82\xE9\x81B"""
1367,0x367e70,94,Shift_JIS,羽根状に発達したひれを持つ。東方に広く分布し\n生で食されたり、鍋の食材として用いられたりする。,"""\x89H\x8D\xAA\x8F\xF3\x82\xC9\x94\xAD\x92B\x82\xB5\x82\xBD\x82\xD0\x82\xEA\x82\xF0\x8E\x9D\x82\xC2\x81B\x93\x8C\x95\xFB\x82\xC9\x8DL\x82\xAD\x95\xAA\x95z\x82\xB5\n\x90\xB6\x82\xC5\x90H\x82\xB3\x82\xEA\x82\xBD\x82\xE8\x81A\x93\xE7\x82\xCC\x90H\x8D\xDE\x82\xC6\x82\xB5\x82\xC4\x97p\x82\xA2\x82\xE7\x82\xEA\x82\xBD\x82\xE8\x82\xB7\x82\xE9\x81B"""
1368,0x367ed0,92,Shift_JIS,ヤフトマーの高空域に棲む。ヤフトマーでは高級魚\nとして珍重されるが、食べられる部分は少ない。,"""\x83\x84\x83t\x83g\x83}\x81[\x82\xCC\x8D\x82\x8B\xF3\x88\xE6\x82\xC9\x90\xB1\x82\xDE\x81B\x83\x84\x83t\x83g\x83}\x81[\x82\xC5\x82\xCD\x8D\x82\x8B\x89\x8B\x9B\n\x82\xC6\x82\xB5\x82\xC4\x92\xBF\x8Fd\x82\xB3\x82\xEA\x82\xE9\x82\xAA\x81A\x90H\x82\xD7\x82\xE7\x82\xEA\x82\xE9\x95\x94\x95\xAA\x82\xCD\x8F\xAD\x82\xC8\x82\xA2\x81B"""
1369,0x367f2c,94,Shift_JIS,大陸や厚い雲の下など、光が差さぬ空域をおもな\n生息域としている。味は泥臭く、食用には向かない。,"""\x91\xE5\x97\xA4\x82\xE2\x8C\xFA\x82\xA2\x89_\x82\xCC\x89\xBA\x82\xC8\x82\xC7\x81A\x8C\xF5\x82\xAA\x8D\xB7\x82\xB3\x82\xCA\x8B\xF3\x88\xE6\x82\xF0\x82\xA8\x82\xE0\x82\xC8\n\x90\xB6\x91\xA7\x88\xE6\x82\xC6\x82\xB5\x82\xC4\x82\xA2\x82\xE9\x81B\x96\xA1\x82\xCD\x93D\x8FL\x82\xAD\x81A\x90H\x97p\x82\xC9\x82\xCD\x8C\xFC\x82\xA9\x82\xC8\x82\xA2\x81B"""
1370,0x367f8c,90,Shift_JIS,アゴウナギは一般的に寿命が長いが、その中でも\n数十年を生きたもの。食すると精がつくという。,"""\x83A\x83S\x83E\x83i\x83M\x82\xCD\x88\xEA\x94\xCA\x93I\x82\xC9\x8E\xF5\x96\xBD\x82\xAA\x92\xB7\x82\xA2\x82\xAA\x81A\x82\xBB\x82\xCC\x92\x86\x82\xC5\x82\xE0\n\x90\x94\x8F\\\x94N\x82\xF0\x90\xB6\x82\xAB\x82\xBD\x82\xE0\x82\xCC\x81B\x90H\x82\xB7\x82\xE9\x82\xC6\x90\xB8\x82\xAA\x82\xC2\x82\xAD\x82\xC6\x82\xA2\x82\xA4\x81B"""
1371,0x367fe8,92,Shift_JIS,生息域も生態もよく知られていない珍しい生物。\n珍味として知られ、乾燥させて食することが多い。,"""\x90\xB6\x91\xA7\x88\xE6\x82\xE0\x90\xB6\x91\xD4\x82\xE0\x82\xE6\x82\xAD\x92m\x82\xE7\x82\xEA\x82\xC4\x82\xA2\x82\xC8\x82\xA2\x92\xBF\x82\xB5\x82\xA2\x90\xB6\x95\xA8\x81B\n\x92\xBF\x96\xA1\x82\xC6\x82\xB5\x82\xC4\x92m\x82\xE7\x82\xEA\x81A\x8A\xA3\x91\x87\x82\xB3\x82\xB9\x82\xC4\x90H\x82\xB7\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x91\xBD\x82\xA2\x81B"""
1372,0x368044,92,Shift_JIS,非常にまれにしか見つからない幻の生物。金持ちの\n間では観賞用として高値で取り引きされている。,"""\x94\xF1\x8F\xED\x82\xC9\x82\xDC\x82\xEA\x82\xC9\x82\xB5\x82\xA9\x8C\xA9\x82\xC2\x82\xA9\x82\xE7\x82\xC8\x82\xA2\x8C\xB6\x82\xCC\x90\xB6\x95\xA8\x81B\x8B\xE0\x8E\x9D\x82\xBF\x82\xCC\n\x8A\xD4\x82\xC5\x82\xCD\x8A\xCF\x8F\xDC\x97p\x82\xC6\x82\xB5\x82\xC4\x8D\x82\x92l\x82\xC5\x8E\xE6\x82\xE8\x88\xF8\x82\xAB\x82\xB3\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B"""
1373,0x3680a0,80,Shift_JIS,生命の息吹にあふれた緑の光を放つ、古代の宝玉。\n緑のギガスを起動させる力を持つ。,"""\x90\xB6\x96\xBD\x82\xCC\x91\xA7\x90\x81\x82\xC9\x82\xA0\x82\xD3\x82\xEA\x82\xBD\x97\xCE\x82\xCC\x8C\xF5\x82\xF0\x95\xFA\x82\xC2\x81A\x8C\xC3\x91\xE3\x82\xCC\x95\xF3\x8B\xCA\x81B\n\x97\xCE\x82\xCC\x83M\x83K\x83X\x82\xF0\x8BN\x93\xAE\x82\xB3\x82\xB9\x82\xE9\x97\xCD\x82\xF0\x8E\x9D\x82\xC2\x81B"""
1374,0x3680f0,76,Shift_JIS,燃えあがるような赤い光を放つ、古代の宝玉。\n赤のギガスを起動させる力を持つ。,"""\x94R\x82\xA6\x82\xA0\x82\xAA\x82\xE9\x82\xE6\x82\xA4\x82\xC8\x90\xD4\x82\xA2\x8C\xF5\x82\xF0\x95\xFA\x82\xC2\x81A\x8C\xC3\x91\xE3\x82\xCC\x95\xF3\x8B\xCA\x81B\n\x90\xD4\x82\xCC\x83M\x83K\x83X\x82\xF0\x8BN\x93\xAE\x82\xB3\x82\xB9\x82\xE9\x97\xCD\x82\xF0\x8E\x9D\x82\xC2\x81B"""
1375,0x36813c,66,Shift_JIS,荘厳な紫の光を放つ、古代の宝玉。\n紫のギガスを起動させる力を持つ。,"""\x91\x91\x8C\xB5\x82\xC8\x8E\x87\x82\xCC\x8C\xF5\x82\xF0\x95\xFA\x82\xC2\x81A\x8C\xC3\x91\xE3\x82\xCC\x95\xF3\x8B\xCA\x81B\n\x8E\x87\x82\xCC\x83M\x83K\x83X\x82\xF0\x8BN\x93\xAE\x82\xB3\x82\xB9\x82\xE9\x97\xCD\x82\xF0\x8E\x9D\x82\xC2\x81B"""
1376,0x368180,70,Shift_JIS,おだやかな青い光を放つ、古代の宝玉。\n青のギガスを起動させる力を持つ。,"""\x82\xA8\x82\xBE\x82\xE2\x82\xA9\x82\xC8\x90\xC2\x82\xA2\x8C\xF5\x82\xF0\x95\xFA\x82\xC2\x81A\x8C\xC3\x91\xE3\x82\xCC\x95\xF3\x8B\xCA\x81B\n\x90\xC2\x82\xCC\x83M\x83K\x83X\x82\xF0\x8BN\x93\xAE\x82\xB3\x82\xB9\x82\xE9\x97\xCD\x82\xF0\x8E\x9D\x82\xC2\x81B"""
1377,0x3681c8,74,Shift_JIS,きらびやかな黄色の光を放つ、古代の宝玉。\n黄のギガスを起動させる力を持つ。,"""\x82\xAB\x82\xE7\x82\xD1\x82\xE2\x82\xA9\x82\xC8\x89\xA9\x90F\x82\xCC\x8C\xF5\x82\xF0\x95\xFA\x82\xC2\x81A\x8C\xC3\x91\xE3\x82\xCC\x95\xF3\x8B\xCA\x81B\n\x89\xA9\x82\xCC\x83M\x83K\x83X\x82\xF0\x8BN\x93\xAE\x82\xB3\x82\xB9\x82\xE9\x97\xCD\x82\xF0\x8E\x9D\x82\xC2\x81B"""
1378,0x368214,10,Shift_JIS,カット。\n,"""\x83J\x83b\x83g\x81B\n"""
1379,0x368220,68,Shift_JIS,緑の月の力を秘めた石。\n武器の属性を「緑」の色に変えることができる。,"""\x97\xCE\x82\xCC\x8C\x8E\x82\xCC\x97\xCD\x82\xF0\x94\xE9\x82\xDF\x82\xBD\x90\xCE\x81B\n\x95\x90\x8A\xED\x82\xCC\x91\xAE\x90\xAB\x82\xF0\x81u\x97\xCE\x81v\x82\xCC\x90F\x82\xC9\x95\xCF\x82\xA6\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC5\x82\xAB\x82\xE9\x81B"""
1380,0x368264,68,Shift_JIS,赤の月の力を秘めた石。\n武器の属性を「赤」の色に変えることができる。,"""\x90\xD4\x82\xCC\x8C\x8E\x82\xCC\x97\xCD\x82\xF0\x94\xE9\x82\xDF\x82\xBD\x90\xCE\x81B\n\x95\x90\x8A\xED\x82\xCC\x91\xAE\x90\xAB\x82\xF0\x81u\x90\xD4\x81v\x82\xCC\x90F\x82\xC9\x95\xCF\x82\xA6\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC5\x82\xAB\x82\xE9\x81B"""
1381,0x3682a8,68,Shift_JIS,紫の月の力を秘めた石。\n武器の属性を「紫」の色に変えることができる。,"""\x8E\x87\x82\xCC\x8C\x8E\x82\xCC\x97\xCD\x82\xF0\x94\xE9\x82\xDF\x82\xBD\x90\xCE\x81B\n\x95\x90\x8A\xED\x82\xCC\x91\xAE\x90\xAB\x82\xF0\x81u\x8E\x87\x81v\x82\xCC\x90F\x82\xC9\x95\xCF\x82\xA6\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC5\x82\xAB\x82\xE9\x81B"""
1382,0x3682ec,68,Shift_JIS,青の月の力を秘めた石。\n武器の属性を「青」の色に変えることができる。,"""\x90\xC2\x82\xCC\x8C\x8E\x82\xCC\x97\xCD\x82\xF0\x94\xE9\x82\xDF\x82\xBD\x90\xCE\x81B\n\x95\x90\x8A\xED\x82\xCC\x91\xAE\x90\xAB\x82\xF0\x81u\x90\xC2\x81v\x82\xCC\x90F\x82\xC9\x95\xCF\x82\xA6\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC5\x82\xAB\x82\xE9\x81B"""
1383,0x368330,68,Shift_JIS,黄の月の力を秘めた石。\n武器の属性を「黄」の色に変えることができる。,"""\x89\xA9\x82\xCC\x8C\x8E\x82\xCC\x97\xCD\x82\xF0\x94\xE9\x82\xDF\x82\xBD\x90\xCE\x81B\n\x95\x90\x8A\xED\x82\xCC\x91\xAE\x90\xAB\x82\xF0\x81u\x89\xA9\x81v\x82\xCC\x90F\x82\xC9\x95\xCF\x82\xA6\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC5\x82\xAB\x82\xE9\x81B"""
1384,0x368374,68,Shift_JIS,銀の月の力を秘めた石。\n武器の属性を「銀」の色に変えることができる。,"""\x8B\xE2\x82\xCC\x8C\x8E\x82\xCC\x97\xCD\x82\xF0\x94\xE9\x82\xDF\x82\xBD\x90\xCE\x81B\n\x95\x90\x8A\xED\x82\xCC\x91\xAE\x90\xAB\x82\xF0\x81u\x8B\xE2\x81v\x82\xCC\x90F\x82\xC9\x95\xCF\x82\xA6\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC5\x82\xAB\x82\xE9\x81B"""
1385,0x3683b8,98,Shift_JIS,ヤフトマー特産魚ハチマイハネのうろこから作られて\nおり、着用すればフガクの水中の移動が可能になる。,"""\x83\x84\x83t\x83g\x83}\x81[\x93\xC1\x8EY\x8B\x9B\x83n\x83`\x83}\x83C\x83n\x83l\x82\xCC\x82\xA4\x82\xEB\x82\xB1\x82\xA9\x82\xE7\x8D\xEC\x82\xE7\x82\xEA\x82\xC4\n\x82\xA8\x82\xE8\x81A\x92\x85\x97p\x82\xB7\x82\xEA\x82\xCE\x83t\x83K\x83N\x82\xCC\x90\x85\x92\x86\x82\xCC\x88\xDA\x93\xAE\x82\xAA\x89\xC2\x94\\\x82\xC9\x82\xC8\x82\xE9\x81B"""
1386,0x36841c,68,Shift_JIS,「ケチャ様……私ニ仲間くだサイ」と\nたどたどしい文字で書かれた手紙。,"""\x81u\x83P\x83`\x83\x83\x97l\x81c\x81c\x8E\x84\x83j\x92\x87\x8A\xD4\x82\xAD\x82\xBE\x83T\x83C\x81v\x82\xC6\n\x82\xBD\x82\xC7\x82\xBD\x82\xC7\x82\xB5\x82\xA2\x95\xB6\x8E\x9A\x82\xC5\x8F\x91\x82\xA9\x82\xEA\x82\xBD\x8E\xE8\x8E\x86\x81B"""
1387,0x368460,94,Shift_JIS,要塞砲を厳重に管理するための鋼鉄製の大きなカギ。\nバルア帝国の紋章が、精密に刻みこまれている。,"""\x97v\x8D\xC7\x96C\x82\xF0\x8C\xB5\x8Fd\x82\xC9\x8A\xC7\x97\x9D\x82\xB7\x82\xE9\x82\xBD\x82\xDF\x82\xCC\x8D|\x93S\x90\xBB\x82\xCC\x91\xE5\x82\xAB\x82\xC8\x83J\x83M\x81B\n\x83o\x83\x8B\x83A\x92\xE9\x8D\x91\x82\xCC\x96\xE4\x8F\xCD\x82\xAA\x81A\x90\xB8\x96\xA7\x82\xC9\x8D\x8F\x82\xDD\x82\xB1\x82\xDC\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B"""
1388,0x3684c0,94,Shift_JIS,大雲海に潜航するために必要な造船設計と仕様が\n記された書類。設計者の欄にデ・ロッコの名がある。,"""\x91\xE5\x89_\x8AC\x82\xC9\x90\xF6\x8Dq\x82\xB7\x82\xE9\x82\xBD\x82\xDF\x82\xC9\x95K\x97v\x82\xC8\x91\xA2\x91D\x90\xDD\x8Cv\x82\xC6\x8Ed\x97l\x82\xAA\n\x8BL\x82\xB3\x82\xEA\x82\xBD\x8F\x91\x97\xDE\x81B\x90\xDD\x8Cv\x8E\xD2\x82\xCC\x97\x93\x82\xC9\x83f\x81E\x83\x8D\x83b\x83R\x82\xCC\x96\xBC\x82\xAA\x82\xA0\x82\xE9\x81B"""
1389,0x368520,68,Shift_JIS,船乗りゴンザレスの死体から見つけた地図。\n半分に破れてしまっている。,"""\x91D\x8F\xE6\x82\xE8\x83S\x83\x93\x83U\x83\x8C\x83X\x82\xCC\x8E\x80\x91\xCC\x82\xA9\x82\xE7\x8C\xA9\x82\xC2\x82\xAF\x82\xBD\x92n\x90}\x81B\n\x94\xBC\x95\xAA\x82\xC9\x94j\x82\xEA\x82\xC4\x82\xB5\x82\xDC\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x81B"""
1390,0x368564,68,Shift_JIS,ナスラードのペドロ老人からもらった地図。\n半分に破れてしまっている。,"""\x83i\x83X\x83\x89\x81[\x83h\x82\xCC\x83y\x83h\x83\x8D\x98V\x90l\x82\xA9\x82\xE7\x82\xE0\x82\xE7\x82\xC1\x82\xBD\x92n\x90}\x81B\n\x94\xBC\x95\xAA\x82\xC9\x94j\x82\xEA\x82\xC4\x82\xB5\x82\xDC\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x81B"""
1391,0x3685a8,84,Shift_JIS,「黄金の人」像とともに発見された古代の遺物。\n瞳の部分にはルビーがあしらわれている。,"""\x81u\x89\xA9\x8B\xE0\x82\xCC\x90l\x81v\x91\x9C\x82\xC6\x82\xC6\x82\xE0\x82\xC9\x94\xAD\x8C\xA9\x82\xB3\x82\xEA\x82\xBD\x8C\xC3\x91\xE3\x82\xCC\x88\xE2\x95\xA8\x81B\n\x93\xB5\x82\xCC\x95\x94\x95\xAA\x82\xC9\x82\xCD\x83\x8B\x83r\x81[\x82\xAA\x82\xA0\x82\xB5\x82\xE7\x82\xED\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B"""
1392,0x3685fc,92,Shift_JIS,「ダスカの地上絵」とともに発見された古代の遺物。\n瞳の部分にはサファイアがあしらわれている。,"""\x81u\x83_\x83X\x83J\x82\xCC\x92n\x8F\xE3\x8AG\x81v\x82\xC6\x82\xC6\x82\xE0\x82\xC9\x94\xAD\x8C\xA9\x82\xB3\x82\xEA\x82\xBD\x8C\xC3\x91\xE3\x82\xCC\x88\xE2\x95\xA8\x81B\n\x93\xB5\x82\xCC\x95\x94\x95\xAA\x82\xC9\x82\xCD\x83T\x83t\x83@\x83C\x83A\x82\xAA\x82\xA0\x82\xB5\x82\xE7\x82\xED\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B"""
1393,0x368658,82,Shift_JIS,神殿島に落下した、月Ж石を含む岩石。\n精製されていないため、そのままでは使えない。,"""\x90_\x93a\x93\x87\x82\xC9\x97\x8E\x89\xBA\x82\xB5\x82\xBD\x81A\x8C\x8E\x84G\x90\xCE\x82\xF0\x8A\xDC\x82\xDE\x8A\xE2\x90\xCE\x81B\n\x90\xB8\x90\xBB\x82\xB3\x82\xEA\x82\xC4\x82\xA2\x82\xC8\x82\xA2\x82\xBD\x82\xDF\x81A\x82\xBB\x82\xCC\x82\xDC\x82\xDC\x82\xC5\x82\xCD\x8Eg\x82\xA6\x82\xC8\x82\xA2\x81B"""
1394,0x3686ac,92,Shift_JIS,伝説の大空賊ダカットが、おのれが手に入れた黄金を\n惜しげもなく溶かして作ったといわれる金貨。,"""\x93`\x90\xE0\x82\xCC\x91\xE5\x8B\xF3\x91\xAF\x83_\x83J\x83b\x83g\x82\xAA\x81A\x82\xA8\x82\xCC\x82\xEA\x82\xAA\x8E\xE8\x82\xC9\x93\xFC\x82\xEA\x82\xBD\x89\xA9\x8B\xE0\x82\xF0\n\x90\xC9\x82\xB5\x82\xB0\x82\xE0\x82\xC8\x82\xAD\x97n\x82\xA9\x82\xB5\x82\xC4\x8D\xEC\x82\xC1\x82\xBD\x82\xC6\x82\xA2\x82\xED\x82\xEA\x82\xE9\x8B\xE0\x89\xDD\x81B"""
1395,0x368708,14,Shift_JIS,コンバート。\n,"""\x83R\x83\x93\x83o\x81[\x83g\x81B\n"""
