Entry ID,[Filter],[EC ID],[EC JP Name],[EC US Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
7,*,144,ディーゴ,Tortigar,0,Branch,12,Turn 2,21,Go to 21
8,*,144,ディーゴ,Tortigar,0,Branch,13,Turn 3,23,Go to 23
9,*,144,ディーゴ,Tortigar,0,Branch,14,Turn 4,25,Go to 25
10,*,144,ディーゴ,Tortigar,0,Branch,50,Used S-Move Last Turn?,27,Go to 27
11,*,144,ディーゴ,Tortigar,0,Branch,49,Used Spell Last Turn?,33,Go to 33
12,*,144,ディーゴ,Tortigar,0,Branch,24,Rating 40%,44,Go to 44
13,*,144,ディーゴ,Tortigar,0,Branch,27,Rating 70%,42,Go to 42
14,*,144,ディーゴ,Tortigar,0,Branch,23,Rating 30%,43,Go to 43
15,*,144,ディーゴ,Tortigar,0,Branch,30,Always,39,Go to 39
16,*,144,ディーゴ,Tortigar,0,Branch,22,Rating 20%,43,Go to 43
17,*,144,ディーゴ,Tortigar,0,Branch,21,Rating 10%,43,Go to 43
18,*,144,ディーゴ,Tortigar,0,Branch,30,Always,6,Go to 6
19,*,144,ディーゴ,Tortigar,0,Branch,24,Rating 40%,43,Go to 43
20,*,144,ディーゴ,Tortigar,0,Branch,30,Always,36,Go to 36
21,*,144,ディーゴ,Tortigar,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
22,*,144,ディーゴ,Tortigar,0,Branch,30,Always,43,Go to 43
23,*,144,ディーゴ,Tortigar,0,Branch,26,Rating 60%,41,Go to 41
24,*,144,ディーゴ,Tortigar,0,Branch,30,Always,10,Go to 10
25,*,144,ディーゴ,Tortigar,0,Branch,31,Used Sacri Spells ≥ 1,10,Go to 10
26,*,144,ディーゴ,Tortigar,0,Branch,30,Always,41,Go to 41
27,*,144,ディーゴ,Tortigar,0,Branch,16,Has Silence?,31,Go to 31
28,*,144,ディーゴ,Tortigar,0,Branch,23,Rating 30%,42,Go to 42
29,*,144,ディーゴ,Tortigar,0,Branch,27,Rating 70%,39,Go to 39
30,*,144,ディーゴ,Tortigar,0,Branch,30,Always,44,Go to 44
31,*,144,ディーゴ,Tortigar,0,Branch,28,Rating 80%,39,Go to 39
32,*,144,ディーゴ,Tortigar,0,Branch,30,Always,40,Go to 40
33,*,144,ディーゴ,Tortigar,0,Branch,25,Rating 50%,44,Go to 44
34,*,144,ディーゴ,Tortigar,0,Branch,28,Rating 80%,39,Go to 39
35,*,144,ディーゴ,Tortigar,0,Branch,30,Always,43,Go to 43
36,*,144,ディーゴ,Tortigar,0,Branch,25,Rating 50%,39,Go to 39
37,*,144,ディーゴ,Tortigar,0,Branch,28,Rating 80%,42,Go to 42
38,*,144,ディーゴ,Tortigar,0,Branch,30,Always,40,Go to 40
39,*,144,ディーゴ,Tortigar,1,Action,550,Attack,2,Random PC
40,*,144,ディーゴ,Tortigar,1,Action,551,Guard,-1,None
41,*,144,ディーゴ,Tortigar,1,Action,509,Sacrulen,5,Random EC
42,*,144,ディーゴ,Tortigar,1,Action,522,Wevlen,2,Random PC
43,*,144,ディーゴ,Tortigar,1,Action,36,Steelskin,-1,None
44,*,144,ディーゴ,Tortigar,1,Action,66,Ice Storm,-1,None
1,*,145,ジャオ,Jao,0,Branch,50,Used S-Move Last Turn?,4,Go to 4
2,*,145,ジャオ,Jao,0,Branch,24,Rating 40%,6,Go to 6
3,*,145,ジャオ,Jao,0,Branch,30,Always,7,Go to 7
4,*,145,ジャオ,Jao,0,Branch,26,Rating 60%,6,Go to 6
5,*,145,ジャオ,Jao,0,Branch,30,Always,7,Go to 7
6,*,145,ジャオ,Jao,1,Action,550,Attack,2,Random PC
7,*,145,ジャオ,Jao,1,Action,230,Irnagun,2,Random PC
1,*,146,マオ,Mao,0,Branch,50,Used S-Move Last Turn?,4,Go to 4
2,*,146,マオ,Mao,0,Branch,22,Rating 20%,6,Go to 6
3,*,146,マオ,Mao,0,Branch,30,Always,7,Go to 7
4,*,146,マオ,Mao,0,Branch,28,Rating 80%,6,Go to 6
5,*,146,マオ,Mao,0,Branch,30,Always,7,Go to 7
6,*,146,マオ,Mao,1,Action,550,Attack,2,Random PC
7,*,146,マオ,Mao,1,Action,76,Tatatimorutto,2,Random PC
1,*,147,ムラジ,Muraji,0,Branch,11,Turn 1,14,Go to 14
2,*,147,ムラジ,Muraji,0,Branch,12,Turn 2,16,Go to 16
3,*,147,ムラジ,Muraji,0,Branch,13,Turn 3,20,Go to 20
4,*,147,ムラジ,Muraji,0,Branch,2,HP < 25%,30,Go to 30
5,*,147,ムラジ,Muraji,0,Branch,1,HP < 50%,22,Go to 22
6,*,147,ムラジ,Muraji,0,Branch,17,ECs Alive = 1,33,Go to 33
7,*,147,ムラジ,Muraji,0,Branch,54,ECs Alive ≤ 3,24,Go to 24
8,*,147,ムラジ,Muraji,0,Branch,24,Rating 40%,26,Go to 26
9,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,27,Go to 27
10,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,29,Go to 29
11,*,147,ムラジ,Muraji,0,Branch,30,Always,31,Go to 31
12,*,147,ムラジ,Muraji,0,Branch,24,Rating 40%,26,Go to 26
13,*,147,ムラジ,Muraji,0,Branch,30,Always,27,Go to 27
14,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,28,Go to 28
15,*,147,ムラジ,Muraji,0,Branch,30,Always,12,Go to 12
16,*,147,ムラジ,Muraji,0,Branch,35,Used State Spells ≥ 1,18,Go to 18
17,*,147,ムラジ,Muraji,0,Branch,30,Always,28,Go to 28
18,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,32,Go to 32
19,*,147,ムラジ,Muraji,0,Branch,30,Always,12,Go to 12
20,*,147,ムラジ,Muraji,0,Branch,36,Used State Spells ≥ 2,4,Go to 4
21,*,147,ムラジ,Muraji,0,Branch,30,Always,32,Go to 32
22,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,30,Go to 30
23,*,147,ムラジ,Muraji,0,Branch,30,Always,6,Go to 6
24,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,33,Go to 33
25,*,147,ムラジ,Muraji,0,Branch,30,Always,8,Go to 8
26,*,147,ムラジ,Muraji,1,Action,531,Wevlum,2,Random PC
27,*,147,ムラジ,Muraji,1,Action,551,Guard,-1,None
28,*,147,ムラジ,Muraji,1,Action,500,Increm,22,Self
29,*,147,ムラジ,Muraji,1,Action,500,Increm,11,EC w/o Strengthen
30,*,147,ムラジ,Muraji,1,Action,507,Sacres,22,Self
31,*,147,ムラジ,Muraji,1,Action,507,Sacres,7,EC w/ Least HP
32,*,147,ムラジ,Muraji,1,Action,513,Quika,-1,None
33,*,147,ムラジ,Muraji,1,Action,67,Call Allies,-1,None
34,*,147,ムラジ,Muraji,1,Action,114,Call Allies,-1,None
1,*,148,ニルヴィナス,Veltarn,0,Branch,1,HP < 50%,18,Go to 18
2,*,148,ニルヴィナス,Veltarn,0,Branch,11,Turn 1,5,Go to 5
3,*,148,ニルヴィナス,Veltarn,0,Branch,12,Turn 2,7,Go to 7
4,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,11,Go to 11
5,*,148,ニルヴィナス,Veltarn,0,Branch,27,Rating 70%,25,Go to 25
6,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,22,Go to 22
7,*,148,ニルヴィナス,Veltarn,0,Branch,50,Used S-Move Last Turn?,9,Go to 9
8,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,25,Go to 25
9,*,148,ニルヴィナス,Veltarn,0,Branch,27,Rating 70%,23,Go to 23
10,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,22,Go to 22
11,*,148,ニルヴィナス,Veltarn,0,Branch,50,Used S-Move Last Turn?,15,Go to 15
12,*,148,ニルヴィナス,Veltarn,0,Branch,21,Rating 10%,22,Go to 22
13,*,148,ニルヴィナス,Veltarn,0,Branch,26,Rating 60%,23,Go to 23
14,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,25,Go to 25
15,*,148,ニルヴィナス,Veltarn,0,Branch,23,Rating 30%,22,Go to 22
16,*,148,ニルヴィナス,Veltarn,0,Branch,23,Rating 30%,23,Go to 23
17,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,25,Go to 25
18,*,148,ニルヴィナス,Veltarn,0,Branch,50,Used S-Move Last Turn?,15,Go to 15
19,*,148,ニルヴィナス,Veltarn,0,Branch,23,Rating 30%,24,Go to 24
20,*,148,ニルヴィナス,Veltarn,0,Branch,22,Rating 20%,23,Go to 23
21,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,25,Go to 25
22,*,148,ニルヴィナス,Veltarn,1,Action,550,Attack,2,Random PC
23,*,148,ニルヴィナス,Veltarn,1,Action,33,Death Laser,2,Random PC
24,*,148,ニルヴィナス,Veltarn,1,Action,33,Death Laser,21,PC w/ Most Attack
25,*,148,ニルヴィナス,Veltarn,1,Action,42,Avalauncher,2,Random PC
1,*,149,ビゴロ,Vigoro,0,Branch,50,Used S-Move Last Turn?,5,Go to 5
2,*,149,ビゴロ,Vigoro,0,Branch,22,Rating 20%,8,Go to 8
3,*,149,ビゴロ,Vigoro,0,Branch,24,Rating 40%,9,Go to 9
4,*,149,ビゴロ,Vigoro,0,Branch,30,Always,10,Go to 10
5,*,149,ビゴロ,Vigoro,0,Branch,24,Rating 40%,8,Go to 8
6,*,149,ビゴロ,Vigoro,0,Branch,26,Rating 60%,9,Go to 9
7,*,149,ビゴロ,Vigoro,0,Branch,30,Always,10,Go to 10
8,*,149,ビゴロ,Vigoro,1,Action,550,Attack,2,Random PC
9,*,149,ビゴロ,Vigoro,1,Action,17,Random Fire,2,Random PC
10,*,149,ビゴロ,Vigoro,1,Action,27,Cannon Fire,2,Random PC
1,*,150,ホルシ−ド,Dracoslyth,0,Branch,50,Used S-Move Last Turn?,5,Go to 5
2,*,150,ホルシ−ド,Dracoslyth,0,Branch,22,Rating 20%,8,Go to 8
3,*,150,ホルシ−ド,Dracoslyth,0,Branch,25,Rating 50%,9,Go to 9
4,*,150,ホルシ−ド,Dracoslyth,0,Branch,30,Always,10,Go to 10
5,*,150,ホルシ−ド,Dracoslyth,0,Branch,24,Rating 40%,8,Go to 8
6,*,150,ホルシ−ド,Dracoslyth,0,Branch,25,Rating 50%,9,Go to 9
7,*,150,ホルシ−ド,Dracoslyth,0,Branch,30,Always,10,Go to 10
8,*,150,ホルシ−ド,Dracoslyth,1,Action,550,Attack,2,Random PC
9,*,150,ホルシ−ド,Dracoslyth,1,Action,64,Terrible Bite,18,PC w/o Fatigue
10,*,150,ホルシ−ド,Dracoslyth,1,Action,181,Blast Breath,2,Random PC
1,*,151,ガルシアン,Galcian,0,Branch,11,Turn 1,4,Go to 4
2,*,151,ガルシアン,Galcian,0,Branch,12,Turn 2,8,Go to 8
3,*,151,ガルシアン,Galcian,0,Branch,30,Always,13,Go to 13
4,*,151,ガルシアン,Galcian,0,Branch,25,Rating 50%,59,Go to 59
5,*,151,ガルシアン,Galcian,0,Branch,24,Rating 40%,56,Go to 56
6,*,151,ガルシアン,Galcian,0,Branch,25,Rating 50%,57,Go to 57
7,*,151,ガルシアン,Galcian,0,Branch,30,Always,58,Go to 58
8,*,151,ガルシアン,Galcian,0,Branch,50,Used S-Move Last Turn?,10,Go to 10
9,*,151,ガルシアン,Galcian,0,Branch,30,Always,59,Go to 59
10,*,151,ガルシアン,Galcian,0,Branch,24,Rating 40%,60,Go to 60
11,*,151,ガルシアン,Galcian,0,Branch,25,Rating 50%,56,Go to 56
12,*,151,ガルシアン,Galcian,0,Branch,30,Always,57,Go to 57
13,*,151,ガルシアン,Galcian,0,Branch,60,Destruction on Recharge?,23,Go to 23
14,*,151,ガルシアン,Galcian,0,Branch,57,Any PC Has Strengthen?,16,Go to 16
15,*,151,ガルシアン,Galcian,0,Branch,30,Always,17,Go to 17
16,*,151,ガルシアン,Galcian,0,Branch,23,Rating 30%,61,Go to 61
17,*,151,ガルシアン,Galcian,0,Branch,58,Any PC Has Quickened?,19,Go to 19
18,*,151,ガルシアン,Galcian,0,Branch,30,Always,20,Go to 20
19,*,151,ガルシアン,Galcian,0,Branch,23,Rating 30%,61,Go to 61
20,*,151,ガルシアン,Galcian,0,Branch,59,Any PC Has Regenerate?,22,Go to 22
21,*,151,ガルシアン,Galcian,0,Branch,30,Always,23,Go to 23
22,*,151,ガルシアン,Galcian,0,Branch,23,Rating 30%,61,Go to 61
23,*,151,ガルシアン,Galcian,0,Branch,62,PCs Alive = 1,50,Go to 50
24,*,151,ガルシアン,Galcian,0,Branch,49,Used Spell Last Turn?,37,Go to 37
25,*,151,ガルシアン,Galcian,0,Branch,65,PCs Alive = 4,28,Go to 28
26,*,151,ガルシアン,Galcian,0,Branch,64,PCs Alive = 3,31,Go to 31
27,*,151,ガルシアン,Galcian,0,Branch,30,Always,34,Go to 34
28,*,151,ガルシアン,Galcian,0,Branch,22,Rating 20%,56,Go to 56
29,*,151,ガルシアン,Galcian,0,Branch,21,Rating 10%,57,Go to 57
30,*,151,ガルシアン,Galcian,0,Branch,21,Rating 10%,58,Go to 58
31,*,151,ガルシアン,Galcian,0,Branch,21,Rating 10%,56,Go to 56
32,*,151,ガルシアン,Galcian,0,Branch,22,Rating 20%,57,Go to 57
33,*,151,ガルシアン,Galcian,0,Branch,21,Rating 10%,58,Go to 58
34,*,151,ガルシアン,Galcian,0,Branch,21,Rating 10%,56,Go to 56
35,*,151,ガルシアン,Galcian,0,Branch,21,Rating 10%,57,Go to 57
36,*,151,ガルシアン,Galcian,0,Branch,22,Rating 20%,58,Go to 58
37,*,151,ガルシアン,Galcian,0,Branch,50,Used S-Move Last Turn?,44,Go to 44
38,*,151,ガルシアン,Galcian,0,Branch,20,Party SP ≤ 25%,41,Go to 41
39,*,151,ガルシアン,Galcian,0,Branch,19,Party SP ≤ 50%,42,Go to 42
40,*,151,ガルシアン,Galcian,0,Branch,30,Always,43,Go to 43
41,*,151,ガルシアン,Galcian,0,Branch,21,Rating 10%,60,Go to 60
42,*,151,ガルシアン,Galcian,0,Branch,21,Rating 10%,60,Go to 60
43,*,151,ガルシアン,Galcian,0,Branch,24,Rating 40%,59,Go to 59
44,*,151,ガルシアン,Galcian,0,Branch,22,Rating 20%,56,Go to 56
45,*,151,ガルシアン,Galcian,0,Branch,22,Rating 20%,57,Go to 57
46,*,151,ガルシアン,Galcian,0,Branch,24,Rating 40%,58,Go to 58
47,*,151,ガルシアン,Galcian,0,Branch,26,Rating 60%,59,Go to 59
48,*,151,ガルシアン,Galcian,0,Branch,24,Rating 40%,60,Go to 60
49,*,151,ガルシアン,Galcian,0,Branch,30,Always,55,Go to 55
50,*,151,ガルシアン,Galcian,0,Branch,23,Rating 30%,55,Go to 55
51,*,151,ガルシアン,Galcian,0,Branch,22,Rating 20%,57,Go to 57
52,*,151,ガルシアン,Galcian,0,Branch,25,Rating 50%,58,Go to 58
53,*,151,ガルシアン,Galcian,0,Branch,27,Rating 70%,59,Go to 59
54,*,151,ガルシアン,Galcian,0,Branch,30,Always,60,Go to 60
55,*,151,ガルシアン,Galcian,1,Action,550,Attack,2,Random PC
56,*,151,ガルシアン,Galcian,1,Action,518,Eternes,-1,None
57,*,151,ガルシアン,Galcian,1,Action,519,Eternum,2,Random PC
58,*,151,ガルシアン,Galcian,1,Action,535,Electrulen,2,Random PC
59,*,151,ガルシアン,Galcian,1,Action,23,Terminal,2,Random PC
60,*,151,ガルシアン,Galcian,1,Action,24,Devolver,-1,None
61,*,151,ガルシアン,Galcian,1,Action,65,Neglora,-1,None
1,*,152,ラミレス,Ramirez,0,Branch,1,HP < 50%,23,Go to 23
2,*,152,ラミレス,Ramirez,0,Branch,11,Turn 1,8,Go to 8
3,*,152,ラミレス,Ramirez,0,Branch,12,Turn 2,10,Go to 10
4,*,152,ラミレス,Ramirez,0,Branch,13,Turn 3,14,Go to 14
5,*,152,ラミレス,Ramirez,0,Branch,14,Turn 4,14,Go to 14
6,*,152,ラミレス,Ramirez,0,Branch,23,Rating 30%,22,Go to 22
7,*,152,ラミレス,Ramirez,0,Branch,30,Always,14,Go to 14
8,*,152,ラミレス,Ramirez,0,Branch,25,Rating 50%,20,Go to 20
9,*,152,ラミレス,Ramirez,0,Branch,30,Always,12,Go to 12
10,*,152,ラミレス,Ramirez,0,Branch,35,Used State Spells ≥ 1,12,Go to 12
11,*,152,ラミレス,Ramirez,0,Branch,30,Always,20,Go to 20
12,*,152,ラミレス,Ramirez,0,Branch,26,Rating 60%,22,Go to 22
13,*,152,ラミレス,Ramirez,0,Branch,30,Always,19,Go to 19
14,*,152,ラミレス,Ramirez,0,Branch,56,All PCs Have Weak?,16,Go to 16
15,*,152,ラミレス,Ramirez,0,Branch,23,Rating 30%,20,Go to 20
16,*,152,ラミレス,Ramirez,0,Branch,24,Rating 40%,22,Go to 22
17,*,152,ラミレス,Ramirez,0,Branch,26,Rating 60%,21,Go to 21
18,*,152,ラミレス,Ramirez,0,Branch,30,Always,19,Go to 19
19,*,152,ラミレス,Ramirez,1,Action,550,Attack,2,Random PC
20,*,152,ラミレス,Ramirez,1,Action,505,Drilnos,-1,None
21,*,152,ラミレス,Ramirez,1,Action,519,Eternum,2,Random PC
22,*,152,ラミレス,Ramirez,1,Action,43,Silver Eclipse,-1,None
23,*,152,ラミレス,Ramirez,1,Action,509,Sacrulen,22,Self
1,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,1,HP < 50%,23,Go to 23
2,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,11,Turn 1,8,Go to 8
3,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,12,Turn 2,10,Go to 10
4,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,13,Turn 3,14,Go to 14
5,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,14,Turn 4,14,Go to 14
6,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,23,Rating 30%,22,Go to 22
7,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,30,Always,14,Go to 14
8,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,25,Rating 50%,20,Go to 20
9,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,30,Always,12,Go to 12
10,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,35,Used State Spells ≥ 1,12,Go to 12
11,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,30,Always,20,Go to 20
12,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,22,Rating 20%,22,Go to 22
13,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,30,Always,19,Go to 19
14,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,56,All PCs Have Weak?,16,Go to 16
15,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,23,Rating 30%,20,Go to 20
16,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,24,Rating 40%,22,Go to 22
17,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,26,Rating 60%,19,Go to 19
18,ebinit024.dat,152,ラミレス,Ramirez,0,Branch,30,Always,21,Go to 21
19,ebinit024.dat,152,ラミレス,Ramirez,1,Action,550,Attack,2,Random PC
20,ebinit024.dat,152,ラミレス,Ramirez,1,Action,505,Drilnos,-1,None
21,ebinit024.dat,152,ラミレス,Ramirez,1,Action,519,Eternum,2,Random PC
22,ebinit024.dat,152,ラミレス,Ramirez,1,Action,43,Silver Eclipse,-1,None
23,ebinit024.dat,152,ラミレス,Ramirez,1,Action,509,Sacrulen,22,Self
1,*,153,ラミレス,Ramirez,0,Branch,60,Destruction on Recharge?,11,Go to 11
2,*,153,ラミレス,Ramirez,0,Branch,57,Any PC Has Strengthen?,4,Go to 4
3,*,153,ラミレス,Ramirez,0,Branch,30,Always,5,Go to 5
4,*,153,ラミレス,Ramirez,0,Branch,23,Rating 30%,56,Go to 56
5,*,153,ラミレス,Ramirez,0,Branch,58,Any PC Has Quickened?,7,Go to 7
6,*,153,ラミレス,Ramirez,0,Branch,30,Always,8,Go to 8
7,*,153,ラミレス,Ramirez,0,Branch,23,Rating 30%,56,Go to 56
8,*,153,ラミレス,Ramirez,0,Branch,59,Any PC Has Regenerate?,10,Go to 10
9,*,153,ラミレス,Ramirez,0,Branch,30,Always,11,Go to 11
10,*,153,ラミレス,Ramirez,0,Branch,23,Rating 30%,56,Go to 56
11,*,153,ラミレス,Ramirez,0,Branch,11,Turn 1,14,Go to 14
12,*,153,ラミレス,Ramirez,0,Branch,12,Turn 2,16,Go to 16
13,*,153,ラミレス,Ramirez,0,Branch,30,Always,18,Go to 18
14,*,153,ラミレス,Ramirez,0,Branch,25,Rating 50%,54,Go to 54
15,*,153,ラミレス,Ramirez,0,Branch,30,Always,34,Go to 34
16,*,153,ラミレス,Ramirez,0,Branch,35,Used State Spells ≥ 1,34,Go to 34
17,*,153,ラミレス,Ramirez,0,Branch,30,Always,54,Go to 54
18,*,153,ラミレス,Ramirez,0,Branch,56,All PCs Have Weak?,20,Go to 20
19,*,153,ラミレス,Ramirez,0,Branch,22,Rating 20%,54,Go to 54
20,*,153,ラミレス,Ramirez,0,Branch,13,Turn 3,23,Go to 23
21,*,153,ラミレス,Ramirez,0,Branch,14,Turn 4,25,Go to 25
22,*,153,ラミレス,Ramirez,0,Branch,30,Always,26,Go to 26
23,*,153,ラミレス,Ramirez,0,Branch,25,Rating 50%,59,Go to 59
24,*,153,ラミレス,Ramirez,0,Branch,30,Always,34,Go to 34
25,*,153,ラミレス,Ramirez,0,Branch,61,Has No Regenerate?,59,Go to 59
26,*,153,ラミレス,Ramirez,0,Branch,61,Has No Regenerate?,28,Go to 28
27,*,153,ラミレス,Ramirez,0,Branch,30,Always,34,Go to 34
28,*,153,ラミレス,Ramirez,0,Branch,2,HP < 25%,31,Go to 31
29,*,153,ラミレス,Ramirez,0,Branch,1,HP < 50%,32,Go to 32
30,*,153,ラミレス,Ramirez,0,Branch,30,Always,33,Go to 33
31,*,153,ラミレス,Ramirez,0,Branch,21,Rating 10%,59,Go to 59
32,*,153,ラミレス,Ramirez,0,Branch,21,Rating 10%,59,Go to 59
33,*,153,ラミレス,Ramirez,0,Branch,22,Rating 20%,59,Go to 59
34,*,153,ラミレス,Ramirez,0,Branch,65,PCs Alive = 4,38,Go to 38
35,*,153,ラミレス,Ramirez,0,Branch,64,PCs Alive = 3,39,Go to 39
36,*,153,ラミレス,Ramirez,0,Branch,63,PCs Alive = 2,40,Go to 40
37,*,153,ラミレス,Ramirez,0,Branch,30,Always,49,Go to 49
38,*,153,ラミレス,Ramirez,0,Branch,22,Rating 20%,58,Go to 58
39,*,153,ラミレス,Ramirez,0,Branch,21,Rating 10%,58,Go to 58
40,*,153,ラミレス,Ramirez,0,Branch,21,Rating 10%,58,Go to 58
41,*,153,ラミレス,Ramirez,0,Branch,49,Used Spell Last Turn?,43,Go to 43
42,*,153,ラミレス,Ramirez,0,Branch,23,Rating 30%,55,Go to 55
43,*,153,ラミレス,Ramirez,0,Branch,50,Used S-Move Last Turn?,45,Go to 45
44,*,153,ラミレス,Ramirez,0,Branch,25,Rating 50%,57,Go to 57
45,*,153,ラミレス,Ramirez,0,Branch,23,Rating 30%,58,Go to 58
46,*,153,ラミレス,Ramirez,0,Branch,25,Rating 50%,57,Go to 57
47,*,153,ラミレス,Ramirez,0,Branch,27,Rating 70%,55,Go to 55
48,*,153,ラミレス,Ramirez,0,Branch,30,Always,53,Go to 53
49,*,153,ラミレス,Ramirez,0,Branch,21,Rating 10%,58,Go to 58
50,*,153,ラミレス,Ramirez,0,Branch,23,Rating 30%,57,Go to 57
51,*,153,ラミレス,Ramirez,0,Branch,24,Rating 40%,55,Go to 55
52,*,153,ラミレス,Ramirez,0,Branch,30,Always,53,Go to 53
53,*,153,ラミレス,Ramirez,1,Action,550,Attack,2,Random PC
54,*,153,ラミレス,Ramirez,1,Action,505,Drilnos,-1,None
55,*,153,ラミレス,Ramirez,1,Action,519,Eternum,2,Random PC
56,*,153,ラミレス,Ramirez,1,Action,46,Destruction,-1,None
57,*,153,ラミレス,Ramirez,1,Action,48,Silver Tundra,2,Random PC
58,*,153,ラミレス,Ramirez,1,Action,90,Silver Eclipse,-1,None
59,*,153,ラミレス,Ramirez,1,Action,94,Lunar Blessing,-1,None
1,*,154,ラプラタヌス,Eliminator,0,Branch,48,Used Target Search?,8,Go to 8
2,*,154,ラプラタヌス,Eliminator,0,Branch,11,Turn 1,11,Go to 11
3,*,154,ラプラタヌス,Eliminator,0,Branch,5,Got Hit by Spell?,11,Go to 11
4,*,154,ラプラタヌス,Eliminator,0,Branch,23,Rating 30%,11,Go to 11
5,*,154,ラプラタヌス,Eliminator,0,Branch,22,Rating 20%,12,Go to 12
6,*,154,ラプラタヌス,Eliminator,0,Branch,22,Rating 20%,13,Go to 13
7,*,154,ラプラタヌス,Eliminator,0,Branch,30,Always,10,Go to 10
8,*,154,ラプラタヌス,Eliminator,0,Branch,25,Rating 50%,12,Go to 12
9,*,154,ラプラタヌス,Eliminator,0,Branch,30,Always,13,Go to 13
10,*,154,ラプラタヌス,Eliminator,1,Action,550,Attack,2,Random PC
11,*,154,ラプラタヌス,Eliminator,1,Action,9,Target Search,-1,None
12,*,154,ラプラタヌス,Eliminator,1,Action,99,Blaster,2,Random PC
13,*,154,ラプラタヌス,Eliminator,1,Action,31,Laser Blast,13,PC w/o Stone
1,*,155,ドブラ,Gordo,0,Branch,55,Used Digest?,17,Go to 17
2,*,155,ドブラ,Gordo,0,Branch,11,Turn 1,7,Go to 7
3,*,155,ドブラ,Gordo,0,Branch,12,Turn 2,7,Go to 7
4,*,155,ドブラ,Gordo,0,Branch,38,Any EC HP < 50%,9,Go to 9
5,*,155,ドブラ,Gordo,0,Branch,1,HP < 50%,9,Go to 9
6,*,155,ドブラ,Gordo,0,Branch,26,Rating 60%,13,Go to 13
7,*,155,ドブラ,Gordo,0,Branch,22,Rating 20%,14,Go to 14
8,*,155,ドブラ,Gordo,0,Branch,30,Always,16,Go to 16
9,*,155,ドブラ,Gordo,0,Branch,32,Used Sacri Spells ≥ 2,11,Go to 11
10,*,155,ドブラ,Gordo,0,Branch,28,Rating 80%,15,Go to 15
11,*,155,ドブラ,Gordo,0,Branch,22,Rating 20%,15,Go to 15
12,*,155,ドブラ,Gordo,0,Branch,30,Always,6,Go to 6
13,*,155,ドブラ,Gordo,1,Action,550,Attack,2,Random PC
14,*,155,ドブラ,Gordo,1,Action,551,Guard,-1,None
15,*,155,ドブラ,Gordo,1,Action,508,Sacrum,-1,None
