Entry ID,[Filter],[ES ID],[ES Name],Turn ID,Phase ID,Cond ID,[Cond Name],Cond Param ID,[Cond Param Name],T1 Type ID,[T1 Type Name],T1 Arm ID,[T1 Arm Name],T1 Param ID,[T1 Param Name],T1 Arm Dur,T2 Type ID,[T2 Type Name],T2 Arm ID,[T2 Arm Name],T2 Param ID,[T2 Param Name],T2 Arm Dur
8,R568A.BIN,22,Spell Pirates,2,0,-1,None,0,None,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
9,R568A.BIN,22,Spell Pirates,2,1,-1,None,0,None,1,Magic,0,None,25,Pyrum,1,-1,None,-1,None,-1,None,0
10,R568A.BIN,22,Spell Pirates,2,2,-1,None,0,None,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
11,R568A.BIN,22,Spell Pirates,2,3,3,Rating,50,%,0,Attack,0,Black Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
12,R568A.BIN,22,Spell Pirates,3,0,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,2,-1,None,-1,None,-1,None,0
13,R568A.BIN,22,Spell Pirates,3,1,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,2,4,Nothing,-1,None,-1,None,0
14,R568A.BIN,22,Spell Pirates,3,2,-1,None,0,None,4,Nothing,0,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
15,R568A.BIN,22,Spell Pirates,3,3,-1,None,0,None,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,R568A.BIN,22,Spell Pirates,4,0,3,Rating,50,%,0,Attack,1,Black Cannon,-1,None,2,0,Attack,1,Black Torpedo,-1,None,3
17,R568A.BIN,22,Spell Pirates,4,1,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
18,R568A.BIN,22,Spell Pirates,4,2,-1,None,0,None,1,Magic,0,None,25,Pyrum,0,-1,None,-1,None,-1,None,0
19,R568A.BIN,22,Spell Pirates,4,3,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
20,R568A.BIN,22,Spell Pirates,5,0,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,2,-1,None,-1,None,-1,None,0
21,R568A.BIN,22,Spell Pirates,5,1,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,1,-1,None,-1,None,-1,None,0
22,R568A.BIN,22,Spell Pirates,5,2,-1,None,0,None,4,Nothing,0,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
23,R568A.BIN,22,Spell Pirates,5,3,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
0,R572A.BIN,22,Spell Pirates,0,0,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
1,R572A.BIN,22,Spell Pirates,0,1,3,Rating,20,%,2,Focus,-1,None,-1,None,0,0,Attack,1,Black Torpedo,-1,None,2
2,R572A.BIN,22,Spell Pirates,0,2,3,Rating,80,%,0,Attack,0,Black Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
3,R572A.BIN,22,Spell Pirates,0,3,4,ES Previous Task Type =,2,Focus,1,Magic,-1,None,6,Sacri,0,0,Attack,0,Black Torpedo,-1,None,0
4,R572A.BIN,22,Spell Pirates,1,0,3,Rating,70,%,0,Attack,1,Black Cannon,-1,None,3,2,Focus,-1,None,-1,None,0
5,R572A.BIN,22,Spell Pirates,1,1,3,Rating,85,%,1,Magic,0,None,25,Pyrum,0,1,Magic,-1,None,6,Sacri,0
6,R572A.BIN,22,Spell Pirates,1,2,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
7,R572A.BIN,22,Spell Pirates,1,3,-1,None,0,None,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,R572A.BIN,22,Spell Pirates,2,0,-1,None,0,None,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
9,R572A.BIN,22,Spell Pirates,2,1,-1,None,0,None,1,Magic,0,None,25,Pyrum,1,-1,None,-1,None,-1,None,0
10,R572A.BIN,22,Spell Pirates,2,2,-1,None,0,None,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
11,R572A.BIN,22,Spell Pirates,2,3,3,Rating,50,%,0,Attack,0,Black Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
12,R572A.BIN,22,Spell Pirates,3,0,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,2,-1,None,-1,None,-1,None,0
13,R572A.BIN,22,Spell Pirates,3,1,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,2,4,Nothing,-1,None,-1,None,0
14,R572A.BIN,22,Spell Pirates,3,2,-1,None,0,None,4,Nothing,0,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
15,R572A.BIN,22,Spell Pirates,3,3,-1,None,0,None,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,R572A.BIN,22,Spell Pirates,4,0,3,Rating,50,%,0,Attack,1,Black Cannon,-1,None,2,0,Attack,1,Black Torpedo,-1,None,3
17,R572A.BIN,22,Spell Pirates,4,1,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
18,R572A.BIN,22,Spell Pirates,4,2,-1,None,0,None,1,Magic,0,None,25,Pyrum,0,-1,None,-1,None,-1,None,0
19,R572A.BIN,22,Spell Pirates,4,3,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
20,R572A.BIN,22,Spell Pirates,5,0,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,2,-1,None,-1,None,-1,None,0
21,R572A.BIN,22,Spell Pirates,5,1,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,1,-1,None,-1,None,-1,None,0
22,R572A.BIN,22,Spell Pirates,5,2,-1,None,0,None,4,Nothing,0,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
23,R572A.BIN,22,Spell Pirates,5,3,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
