Entry ID,[Filter],Party vigor,Magic EXP,Enemy #0 ID,[JP enemy #0 name],[US enemy #0 name],[EU enemy #0 name],Enemy #1 ID,[JP enemy #1 name],[US enemy #1 name],[EU enemy #1 name],Enemy #2 ID,[JP enemy #2 name],[US enemy #2 name],[EU enemy #2 name],Enemy #3 ID,[JP enemy #3 name],[US enemy #3 name],[EU enemy #3 name],Enemy #4 ID,[JP enemy #4 name],[US enemy #4 name],[EU enemy #4 name],Enemy #5 ID,[JP enemy #5 name],[US enemy #5 name],[EU enemy #5 name],Enemy #6 ID,[JP enemy #6 name],[US enemy #6 name],[EU enemy #6 name],Enemy #7 ID,[JP enemy #7 name],[US enemy #7 name],[EU enemy #7 name]
20,a099a_12ep.enp,176,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,255,None,None,None
21,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,255,None,None,None,255,None,None,None,255,None,None,None
23,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,255,None,None,None,255,None,None,None
24,a099a_12ep.enp,176,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,255,None,None,None
25,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,255,None,None,None,255,None,None,None,255,None,None,None
26,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,255,None,None,None,255,None,None,None
27,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,255,None,None,None
28,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,255,None,None,None,255,None,None,None
29,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,110,シュルラット,Hunter,Hunta,255,None,None,None
30,a099a_12ep.enp,171,4,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,78,テルヴァ,Telsor,Telsor,110,シュルラット,Hunter,Hunta,255,None,None,None
31,a099a_12ep.enp,166,4,150,ホルシ−ド,Dracoslyth,Dracoslyth,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
0,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,30,エルモック,Loopalon,Loopalon,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,255,None,None,None,255,None,None,None
2,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,30,エルモック,Loopalon,Loopalon,58,ゴーヤエルモ,Golooper,Golooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
3,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None
4,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,41,エルモンテ,Elooper,Elooper,109,イエルモー,Yulooper,Yulooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
5,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,255,None,None,None,255,None,None,None
6,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,41,エルモンテ,Elooper,Elooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,255,None,None,None,255,None,None,None
8,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,109,イエルモー,Yulooper,Yulooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None
10,a099a_13ep.enp,152,3,30,エルモック,Loopalon,Loopalon,41,エルモンテ,Elooper,Elooper,109,イエルモー,Yulooper,Yulooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a099a_13ep.enp,152,3,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,255,None,None,None,255,None,None,None
12,a099a_13ep.enp,152,3,30,エルモック,Loopalon,Loopalon,41,エルモンテ,Elooper,Elooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
13,a099a_13ep.enp,152,3,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,255,None,None,None,255,None,None,None
14,a099a_13ep.enp,152,3,30,エルモック,Loopalon,Loopalon,109,イエルモー,Yulooper,Yulooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
15,a099a_13ep.enp,152,3,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None
16,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,Elooper,109,イエルモー,Yulooper,Yulooper,58,ゴーヤエルモ,Golooper,Golooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
17,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None
18,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,Elooper,58,ゴーヤエルモ,Golooper,Golooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a099a_13ep.enp,152,3,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None
20,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,255,None,None,None
21,a099a_13ep.enp,152,3,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,255,None,None,None
22,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None
23,a099a_13ep.enp,152,3,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,255,None,None,None
24,a099a_13ep.enp,152,3,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,255,None,None,None
25,a099a_13ep.enp,152,3,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None
26,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
27,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
28,a099a_13ep.enp,152,3,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
29,a099a_13ep.enp,152,3,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,109,イエルモー,Yulooper,Yulooper,109,イエルモー,Yulooper,Yulooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
30,a099a_13ep.enp,152,3,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,58,ゴーヤエルモ,Golooper,Golooper,58,ゴーヤエルモ,Golooper,Golooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
31,a099a_13ep.enp,152,3,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
0,a101b_ep.enp,14,1,0,軍艦兵,Soldier,Ferratus,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a101b_ep.enp,14,1,0,軍艦兵,Soldier,Ferratus,0,軍艦兵,Soldier,Ferratus,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
2,a101b_ep.enp,9,1,0,軍艦兵,Soldier,Ferratus,0,軍艦兵,Soldier,Ferratus,0,軍艦兵,Soldier,Ferratus,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
3,a101b_ep.enp,19,1,1,航行士,Guard,Praeses,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
4,a101b_ep.enp,19,1,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
5,a101b_ep.enp,19,1,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a101b_ep.enp,19,1,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a101b_ep.enp,14,1,0,軍艦兵,Soldier,Ferratus,1,航行士,Guard,Praeses,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
8,a101b_ep.enp,14,1,0,軍艦兵,Soldier,Ferratus,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a101b_ep.enp,14,1,0,軍艦兵,Soldier,Ferratus,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a101b_ep.enp,9,1,0,軍艦兵,Soldier,Ferratus,0,軍艦兵,Soldier,Ferratus,1,航行士,Guard,Praeses,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a101b_ep.enp,9,1,0,軍艦兵,Soldier,Ferratus,0,軍艦兵,Soldier,Ferratus,1,航行士,Guard,Praeses,1,航行士,Guard,Praeses,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
0,a103b_ep.enp,26,1,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a103b_ep.enp,26,1,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
2,a103b_ep.enp,26,1,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
3,a103b_ep.enp,20,1,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None
4,a103b_ep.enp,31,1,2,ミクラステル,Seeker,Latro,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
5,a103b_ep.enp,31,1,2,ミクラステル,Seeker,Latro,2,ミクラステル,Seeker,Latro,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a103b_ep.enp,16,1,2,ミクラステル,Seeker,Latro,2,ミクラステル,Seeker,Latro,2,ミクラステル,Seeker,Latro,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a103b_ep.enp,52,1,29,エルモ,Looper,Looper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
8,a103b_ep.enp,52,1,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a103b_ep.enp,52,1,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a103b_ep.enp,31,1,2,ミクラステル,Seeker,Latro,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a103b_ep.enp,31,1,2,ミクラステル,Seeker,Latro,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
12,a103b_ep.enp,16,1,2,ミクラステル,Seeker,Latro,2,ミクラステル,Seeker,Latro,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
13,a103b_ep.enp,31,1,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
14,a103b_ep.enp,31,1,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
15,a103b_ep.enp,31,1,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
16,a103b_ep.enp,31,1,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None
17,a103b_ep.enp,21,1,3,マロッカ,Marocca,Marocca,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
18,a103b_ep.enp,21,1,3,マロッカ,Marocca,Marocca,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a103b_ep.enp,21,1,3,マロッカ,Marocca,Marocca,3,マロッカ,Marocca,Marocca,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
20,a103b_ep.enp,16,1,3,マロッカ,Marocca,Marocca,3,マロッカ,Marocca,Marocca,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None
21,a103b_ep.enp,26,1,3,マロッカ,Marocca,Marocca,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a103b_ep.enp,26,1,3,マロッカ,Marocca,Marocca,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
23,a103b_ep.enp,26,1,3,マロッカ,Marocca,Marocca,3,マロッカ,Marocca,Marocca,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
24,a103b_ep.enp,16,1,3,マロッカ,Marocca,Marocca,3,マロッカ,Marocca,Marocca,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None
25,a103b_ep.enp,16,1,3,マロッカ,Marocca,Marocca,3,マロッカ,Marocca,Marocca,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None
26,a103b_ep.enp,31,1,2,ミクラステル,Seeker,Latro,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
27,a103b_ep.enp,31,1,2,ミクラステル,Seeker,Latro,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
28,a103b_ep.enp,16,1,2,ミクラステル,Seeker,Latro,29,エルモ,Looper,Looper,29,エルモ,Looper,Looper,8,レトモニケ,Flestik,Flestik,8,レトモニケ,Flestik,Flestik,255,None,None,None,255,None,None,None,255,None,None,None
