Entry ID,[Filter],[Enemy Ship ID],[Enemy Ship Name],Unk.,Task Rating,Task A Type ID,[Task A Type Name],Task A Arm. ID,[Task A Arm. Name],Task A Param. ID,[Task A Param. Name],Task A Arm. Range,Task B Type ID,[Task B Type Name],Task B Arm. ID,[Task B Arm. Name],Task B Param. ID,[Task B Param. Name],Task B Arm. Range
6,r556a.tec,3,Valuan Phantom,3,30,3,Guard,-1,None,0,Evasive Action,0,4,Nothing,-1,None,-1,None,0
7,r556a.tec,3,Valuan Phantom,3,30,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,23,Pyri,0
8,r556a.tec,3,Valuan Phantom,1,20,1,Magic,-1,None,6,Sacri,0,0,Attack,1,Subcannon,-1,None,3
9,r556a.tec,3,Valuan Phantom,1,10,1,Magic,-1,None,6,Sacri,0,1,Magic,-1,None,23,Pyri,0
10,r556a.tec,3,Valuan Phantom,3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,r556a.tec,3,Valuan Phantom,1,10,1,Magic,-1,None,6,Sacri,0,1,Magic,-1,None,23,Pyri,0
12,r556a.tec,3,Valuan Phantom,3,50,0,Attack,1,Subcannon,-1,None,2,2,Focus,-1,None,0,Focus,0
13,r556a.tec,3,Valuan Phantom,1,30,3,Guard,-1,None,0,Evasive Action,0,4,Nothing,-1,None,-1,None,0
14,r556a.tec,3,Valuan Phantom,3,30,1,Magic,-1,None,6,Sacri,0,2,Focus,-1,None,0,Focus,0
15,r556a.tec,3,Valuan Phantom,3,50,2,Focus,-1,None,0,Focus,0,0,Attack,0,Standard Cannon,-1,None,0
0,r557a.tec,4,Valuan Gunboat,0,50,0,Attack,2,Torpedo,-1,None,2,2,Focus,-1,None,-1,None,0
1,r557a.tec,4,Valuan Gunboat,4,0,0,Attack,1,Heavy Subcannon,-1,None,1,2,Focus,-1,None,-1,None,0
2,r557a.tec,4,Valuan Gunboat,3,50,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
3,r557a.tec,4,Valuan Gunboat,0,0,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Large Cannon,0,None,0
4,r557a.tec,4,Valuan Gunboat,2,2,0,Attack,2,Torpedo,-1,None,1,4,Nothing,-1,None,-1,None,-1
5,r557a.tec,4,Valuan Gunboat,3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
6,r557a.tec,4,Valuan Gunboat,4,2,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
7,r557a.tec,4,Valuan Gunboat,0,0,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Large Cannon,0,None,0
8,r557a.tec,4,Valuan Gunboat,3,30,0,Attack,1,Heavy Subcannon,-1,None,2,2,Focus,-1,None,-1,None,0
9,r557a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,0
10,r557a.tec,4,Valuan Gunboat,0,2,4,Nothing,-1,None,-1,None,-1,4,Nothing,-1,None,-1,None,-1
11,r557a.tec,4,Valuan Gunboat,0,0,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Large Cannon,0,None,0
12,r557a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
13,r557a.tec,4,Valuan Gunboat,3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
14,r557a.tec,4,Valuan Gunboat,4,2,0,Attack,1,Heavy Subcannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
15,r557a.tec,4,Valuan Gunboat,0,0,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Large Cannon,0,None,0
16,r557a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
17,r557a.tec,4,Valuan Gunboat,3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
18,r557a.tec,4,Valuan Gunboat,4,2,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
19,r557a.tec,4,Valuan Gunboat,0,0,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Large Cannon,0,None,0
20,r557a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
21,r557a.tec,4,Valuan Gunboat,3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
22,r557a.tec,4,Valuan Gunboat,4,2,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
23,r557a.tec,4,Valuan Gunboat,0,0,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Large Cannon,0,None,0
24,r557a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
25,r557a.tec,4,Valuan Gunboat,3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
26,r557a.tec,4,Valuan Gunboat,4,2,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
27,r557a.tec,4,Valuan Gunboat,0,0,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Large Cannon,0,None,0
28,r557a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
29,r557a.tec,4,Valuan Gunboat,3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
30,r557a.tec,4,Valuan Gunboat,4,2,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
31,r557a.tec,4,Valuan Gunboat,0,0,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Large Cannon,0,None,0
0,r558a.tec,4,Valuan Gunboat,3,50,0,Attack,2,Torpedo,-1,None,2,2,Focus,-1,None,-1,None,0
1,r558a.tec,4,Valuan Gunboat,4,2,0,Attack,2,Torpedo,-1,None,2,2,Focus,-1,None,-1,None,0
2,r558a.tec,4,Valuan Gunboat,4,2,0,Attack,0,Large Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
3,r558a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
4,r558a.tec,4,Valuan Gunboat,3,50,2,Focus,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
5,r558a.tec,4,Valuan Gunboat,3,50,0,Attack,2,Torpedo,-1,None,1,0,Attack,0,Large Cannon,-1,None,0
6,r558a.tec,4,Valuan Gunboat,3,50,4,Nothing,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
7,r558a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
8,r558a.tec,4,Valuan Gunboat,3,50,2,Focus,-1,None,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
9,r558a.tec,4,Valuan Gunboat,3,50,2,Focus,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
10,r558a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
11,r558a.tec,4,Valuan Gunboat,3,50,4,Nothing,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
12,r558a.tec,4,Valuan Gunboat,3,50,0,Attack,1,Heavy Subcannon,-1,None,0,0,Attack,2,Torpedo,-1,None,1
13,r558a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
14,r558a.tec,4,Valuan Gunboat,3,50,0,Attack,0,Large Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
15,r558a.tec,4,Valuan Gunboat,3,50,0,Attack,0,Large Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
0,r559a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,3,0,Attack,-1,None,-1,None,0
1,r559a.tec,22,Spell Pirates,3,50,0,Attack,0,Black Cannon,-1,None,0,0,Attack,1,Black Torpedo,-1,None,2
2,r559a.tec,22,Spell Pirates,3,70,1,Magic,-1,None,25,Pyrum,0,2,Focus,-1,None,-1,None,0
3,r559a.tec,22,Spell Pirates,-1,0,3,Guard,-1,None,0,Evasive Action,0,0,Attack,-1,None,-1,None,0
4,r559a.tec,22,Spell Pirates,3,50,0,Attack,1,Black Torpedo,-1,None,3,2,Focus,-1,None,-1,None,0
5,r559a.tec,22,Spell Pirates,3,65,1,Magic,-1,None,25,Pyrum,0,1,Magic,-1,None,6,Sacri,0
6,r559a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
7,r559a.tec,22,Spell Pirates,-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,r559a.tec,22,Spell Pirates,3,35,3,Guard,-1,None,0,Evasive Action,0,0,Attack,0,Black Cannon,-1,None,0
9,r559a.tec,22,Spell Pirates,3,50,0,Attack,1,Black Torpedo,-1,None,1,2,Focus,-1,None,0,Focus,0
10,r559a.tec,22,Spell Pirates,-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
11,r559a.tec,22,Spell Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,1,Magic,-1,None,25,Pyrum,0
12,r559a.tec,22,Spell Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
13,r559a.tec,22,Spell Pirates,3,50,0,Attack,1,Black Torpedo,-1,None,2,4,Nothing,-1,None,0,Awaiting Orders,0
14,r559a.tec,22,Spell Pirates,3,50,0,Attack,0,Black Cannon,-1,None,0,0,Attack,1,Black Torpedo,-1,None,1
15,r559a.tec,22,Spell Pirates,-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,r559a.tec,22,Spell Pirates,3,50,0,Attack,1,Black Torpedo,-1,None,1,0,Attack,1,Black Torpedo,-1,None,2
17,r559a.tec,22,Spell Pirates,3,50,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
18,r559a.tec,22,Spell Pirates,-1,0,1,Magic,-1,None,25,Pyrum,0,-1,None,-1,None,-1,None,0
19,r559a.tec,22,Spell Pirates,-1,0,1,Magic,-1,None,25,Pyrum,0,-1,None,-1,None,-1,None,0
20,r559a.tec,22,Spell Pirates,-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
21,r559a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,0,None,1,-1,None,-1,None,-1,None,0
22,r559a.tec,22,Spell Pirates,3,41,4,Nothing,0,Black Cannon,-1,None,0,2,Focus,-1,None,-1,None,0
23,r559a.tec,22,Spell Pirates,-1,0,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
0,r560a.tec,1,Valuan Spellship,3,50,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
1,r560a.tec,1,Valuan Spellship,-1,0,0,Attack,1,Light Subcannon,-1,None,0,-1,None,-1,None,-1,None,0
2,r560a.tec,1,Valuan Spellship,3,75,1,Magic,-1,None,24,Pyres,0,0,Attack,0,Small Cannon,-1,None,0
3,r560a.tec,1,Valuan Spellship,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,r560a.tec,1,Valuan Spellship,-1,0,0,Attack,0,Small Cannon,-1,None,0,-1,None,1,Light Subcannon,-1,None,0
5,r560a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,Light Subcannon,-1,None,0
6,r560a.tec,1,Valuan Spellship,3,50,0,Attack,0,Small Cannon,1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,r560a.tec,1,Valuan Spellship,-1,0,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
8,r560a.tec,1,Valuan Spellship,-1,0,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
9,r560a.tec,1,Valuan Spellship,-1,0,0,Attack,0,Small Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,r560a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,r560a.tec,1,Valuan Spellship,3,50,0,Attack,1,Light Subcannon,-1,None,0,2,Focus,-1,None,0,Focus,0
12,r560a.tec,1,Valuan Spellship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
13,r560a.tec,1,Valuan Spellship,3,80,0,Attack,1,Light Subcannon,-1,None,0,2,Focus,-1,None,0,Focus,0
14,r560a.tec,1,Valuan Spellship,3,65,0,Attack,1,Light Subcannon,-1,None,1,4,Nothing,-1,None,0,Awaiting Orders,0
15,r560a.tec,1,Valuan Spellship,-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
16,r560a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
17,r560a.tec,1,Valuan Spellship,3,40,1,Magic,-1,None,7,Sacres,0,0,Attack,0,Small Cannon,-1,None,0
18,r560a.tec,1,Valuan Spellship,3,65,1,Magic,-1,None,24,Pyres,0,3,Guard,-1,None,-1,None,0
19,r560a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
0,r562a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
1,r562a.tec,4,Valuan Gunboat,3,80,0,Attack,1,Heavy Subcannon,-1,None,1,4,Nothing,0,Large Cannon,0,Awaiting Orders,0
2,r562a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
3,r562a.tec,4,Valuan Gunboat,3,50,0,Attack,1,Heavy Subcannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
4,r562a.tec,4,Valuan Gunboat,-1,0,0,Attack,2,Torpedo,-1,None,1,0,Attack,0,Large Cannon,-1,None,0
5,r562a.tec,4,Valuan Gunboat,3,80,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
6,r562a.tec,4,Valuan Gunboat,3,50,0,Attack,1,Heavy Subcannon,-1,None,2,4,Nothing,-1,None,0,Awaiting Orders,0
7,r562a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
8,r562a.tec,4,Valuan Gunboat,3,80,0,Attack,2,Torpedo,-1,None,3,2,Focus,-1,None,0,Focus,0
9,r562a.tec,4,Valuan Gunboat,3,30,0,Attack,1,Heavy Subcannon,-1,None,1,3,Guard,0,Large Cannon,0,Evasive Action,0
10,r562a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
11,r562a.tec,4,Valuan Gunboat,3,30,0,Attack,1,Heavy Subcannon,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
12,r562a.tec,4,Valuan Gunboat,-1,0,0,Attack,2,Torpedo,-1,None,1,0,Attack,-1,None,-1,None,0
13,r562a.tec,4,Valuan Gunboat,-1,0,0,Attack,2,Torpedo,-1,None,2,0,Attack,-1,None,-1,None,0
14,r562a.tec,4,Valuan Gunboat,3,50,0,Attack,0,Large Cannon,-1,None,0,2,Focus,0,Large Cannon,-1,None,0
15,r562a.tec,4,Valuan Gunboat,3,30,0,Attack,1,Heavy Subcannon,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
0,r563a.tec,5,Valuan Mage Ship,1,99,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,13,Quika,0
1,r563a.tec,5,Valuan Mage Ship,3,50,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,Crystales,0
2,r563a.tec,5,Valuan Mage Ship,3,50,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,Electrum,0
3,r563a.tec,5,Valuan Mage Ship,3,50,0,Attack,0,Large Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
4,r563a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
5,r563a.tec,5,Valuan Mage Ship,-1,0,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,Crystales,0
6,r563a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
7,r563a.tec,5,Valuan Mage Ship,0,90,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,4,Driln,0
8,r563a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
9,r563a.tec,5,Valuan Mage Ship,3,50,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,34,Electrum,0
10,r563a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
11,r563a.tec,5,Valuan Mage Ship,3,50,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,Electrum,0
12,r563a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
13,r563a.tec,5,Valuan Mage Ship,-1,0,0,Attack,0,Large Cannon,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
14,r563a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
15,r563a.tec,5,Valuan Mage Ship,1,40,1,Magic,-1,None,4,Driln,0,1,Magic,-1,None,27,Crystales,0
16,r563a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
17,r563a.tec,5,Valuan Mage Ship,3,50,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,Crystales,0
18,r563a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
19,r563a.tec,5,Valuan Mage Ship,1,40,1,Magic,-1,None,13,Quika,0,1,Magic,-1,None,27,Crystales,0
0,r564a.tec,1,Valuan Spellship,3,50,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
1,r564a.tec,1,Valuan Spellship,-1,0,0,Attack,1,Light Subcannon,-1,None,0,-1,None,-1,None,-1,None,0
2,r564a.tec,1,Valuan Spellship,3,75,1,Magic,-1,None,24,Pyres,0,0,Attack,0,Small Cannon,-1,None,0
3,r564a.tec,1,Valuan Spellship,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,r564a.tec,1,Valuan Spellship,-1,0,0,Attack,0,Small Cannon,-1,None,0,-1,None,1,Light Subcannon,-1,None,0
5,r564a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,Light Subcannon,-1,None,0
6,r564a.tec,1,Valuan Spellship,3,50,0,Attack,0,Small Cannon,1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,r564a.tec,1,Valuan Spellship,-1,0,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
8,r564a.tec,1,Valuan Spellship,-1,0,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
9,r564a.tec,1,Valuan Spellship,-1,0,0,Attack,0,Small Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,r564a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,r564a.tec,1,Valuan Spellship,3,50,0,Attack,1,Light Subcannon,-1,None,0,2,Focus,-1,None,0,Focus,0
12,r564a.tec,1,Valuan Spellship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
13,r564a.tec,1,Valuan Spellship,3,80,0,Attack,1,Light Subcannon,-1,None,0,2,Focus,-1,None,0,Focus,0
14,r564a.tec,1,Valuan Spellship,3,65,0,Attack,1,Light Subcannon,-1,None,1,4,Nothing,-1,None,0,Awaiting Orders,0
15,r564a.tec,1,Valuan Spellship,-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
16,r564a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
17,r564a.tec,1,Valuan Spellship,3,40,1,Magic,-1,None,7,Sacres,0,0,Attack,0,Small Cannon,-1,None,0
18,r564a.tec,1,Valuan Spellship,3,65,1,Magic,-1,None,24,Pyres,0,3,Guard,-1,None,-1,None,0
19,r564a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
0,r565a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
1,r565a.tec,22,Spell Pirates,3,20,2,Focus,-1,None,-1,None,0,0,Attack,1,Black Torpedo,-1,None,2
2,r565a.tec,22,Spell Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
3,r565a.tec,22,Spell Pirates,4,2,1,Magic,-1,None,6,Sacri,0,0,Attack,0,Black Cannon,-1,None,0
4,r565a.tec,22,Spell Pirates,3,70,0,Attack,1,Black Torpedo,-1,None,3,2,Focus,-1,None,-1,None,0
5,r565a.tec,22,Spell Pirates,3,85,1,Magic,0,Black Cannon,25,Pyrum,0,1,Magic,-1,None,6,Sacri,0
6,r565a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
7,r565a.tec,22,Spell Pirates,-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,r565a.tec,22,Spell Pirates,-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
9,r565a.tec,22,Spell Pirates,-1,0,1,Magic,0,Black Cannon,25,Pyrum,1,-1,None,-1,None,-1,None,0
10,r565a.tec,22,Spell Pirates,-1,0,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
11,r565a.tec,22,Spell Pirates,3,50,0,Attack,0,Black Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
12,r565a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,2,-1,None,-1,None,-1,None,0
13,r565a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,2,4,Nothing,-1,None,-1,None,0
14,r565a.tec,22,Spell Pirates,-1,0,4,Nothing,0,Black Cannon,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
15,r565a.tec,22,Spell Pirates,-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,r565a.tec,22,Spell Pirates,3,50,0,Attack,1,Black Torpedo,-1,None,2,0,Attack,1,Black Torpedo,-1,None,3
17,r565a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
18,r565a.tec,22,Spell Pirates,-1,0,1,Magic,0,Black Cannon,25,Pyrum,0,-1,None,-1,None,-1,None,0
19,r565a.tec,22,Spell Pirates,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
20,r565a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,2,-1,None,-1,None,-1,None,0
21,r565a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,1,-1,None,-1,None,-1,None,0
22,r565a.tec,22,Spell Pirates,-1,0,4,Nothing,0,Black Cannon,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
23,r565a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
0,r566a.tec,7,Valuan Spectre,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
1,r566a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
2,r566a.tec,7,Valuan Spectre,1,30,0,Attack,1,Neo Subcannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
3,r566a.tec,7,Valuan Spectre,1,30,1,Magic,-1,None,6,Sacri,0,2,Focus,-1,None,0,Focus,0
4,r566a.tec,7,Valuan Spectre,-1,0,1,Magic,-1,None,34,Electrum,0,1,Magic,-1,None,34,Electrum,0
5,r566a.tec,7,Valuan Spectre,-1,0,1,Magic,-1,None,34,Electrum,0,1,Magic,-1,None,34,Electrum,0
6,r566a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
7,r566a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
8,r566a.tec,7,Valuan Spectre,3,10,1,Magic,-1,None,13,Quika,0,2,Focus,-1,None,0,Focus,0
9,r566a.tec,7,Valuan Spectre,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
10,r566a.tec,7,Valuan Spectre,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
11,r566a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
12,r566a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
13,r566a.tec,7,Valuan Spectre,1,30,0,Attack,1,Neo Subcannon,-1,None,3,2,Focus,-1,None,0,Focus,0
14,r566a.tec,7,Valuan Spectre,1,30,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,Electrum,0
15,r566a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
0,r567a.tec,6,Valuan Destroyer,3,50,0,Attack,1,Great Subcannon ,-1,None,1,4,Nothing,0,Prototype Cannon,-1,None,0
1,r567a.tec,6,Valuan Destroyer,3,70,0,Attack,0,Prototype Cannon,-1,None,0,2,Focus,0,Prototype Cannon,-1,None,0
2,r567a.tec,6,Valuan Destroyer,3,50,0,Attack,0,Prototype Cannon,-1,None,0,0,Attack,2,Great Torpedo,-1,None,1
3,r567a.tec,6,Valuan Destroyer,3,70,0,Attack,0,Prototype Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
4,r567a.tec,6,Valuan Destroyer,1,30,3,Guard,-1,None,0,Evasive Action,0,0,Attack,2,Great Torpedo,-1,None,2
5,r567a.tec,6,Valuan Destroyer,3,30,0,Attack,1,Great Subcannon ,-1,None,2,0,Attack,0,Prototype Cannon,-1,None,0
6,r567a.tec,6,Valuan Destroyer,3,50,0,Attack,0,Prototype Cannon,-1,None,0,2,Focus,-1,None,-1,None,0
7,r567a.tec,6,Valuan Destroyer,3,30,2,Focus,-1,None,0,Focus,0,0,Attack,0,Prototype Cannon,-1,None,0
8,r567a.tec,6,Valuan Destroyer,-1,0,0,Attack,0,Prototype Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
9,r567a.tec,6,Valuan Destroyer,3,30,0,Attack,2,Great Torpedo,-1,None,1,0,Attack,1,Great Subcannon ,-1,None,2
