Entry ID,Entry Name,ENGLISH.SOT,FRENCH.SOT,GERMAN.SOT,SPANISH.SOT
0,NisshiTxt0,"Who would have guessed
that we would find a girl
aboard a Valuan vessel?
She said her name was Fina
and she is wearing strange
clothes, but she's quite
pretty. Dad was a little
stern with her at first,
but it looks like she's
staying with us tonight.
","Who would have guessed
that we would find a girl
aboard a Valuan vessel?
She said her name was Fina
and she is wearing strange
clothes, but she's quite
pretty. Dad was a little
stern with her at first,
but it looks like she's
staying with us tonight.
","Who would have guessed
that we would find a girl
aboard a Valuan vessel?
She said her name was Fina
and she is wearing strange
clothes, but she's quite
pretty. Dad was a little
stern with her at first,
but it looks like she's
staying with us tonight.
","Who would have guessed
that we would find a girl
aboard a Valuan vessel?
She said her name was Fina
and she is wearing strange
clothes, but she's quite
pretty. Dad was a little
stern with her at first,
but it looks like she's
staying with us tonight.
"
0,NisshiTxt1,"The whole village was
burned down… even
the flowers that I was
growing in front of my
house. It's quite a shock
to come home and find
nothing. But, we can't
just sit here and feel
sorry for ourselves. We
must save the others.
","The whole village was
burned down… even
the flowers that I was
growing in front of my
house. It's quite a shock
to come home and find
nothing. But, we can't
just sit here and feel
sorry for ourselves. We
must save the others.
","The whole village was
burned down… even
the flowers that I was
growing in front of my
house. It's quite a shock
to come home and find
nothing. But, we can't
just sit here and feel
sorry for ourselves. We
must save the others.
","The whole village was
burned down?even
the flowers that I was
growing in front of my
house. It's quite a shock
to come home and find
nothing. But, we can't
just sit here and feel
sorry for ourselves. We
must save the others.
"
0,NisshiTxt2,"We were rescued by a
grumpy old man named
Drachma. He treats people
a little rough, but he
let me take the helm of
the Little Jack for a
while. Our destination is
a place called Sailors'
Island. I hope he'll take
us to Valua afterwards…
","We were rescued by a
grumpy old man named
Drachma. He treats people
a little rough, but he
let me take the helm of
the Little Jack for a
while. Our destination is
a place called Sailors'
Island. I hope he'll take
us to Valua afterwards…
","We were rescued by a
grumpy old man named
Drachma. He treats people
a little rough, but he
let me take the helm of
the Little Jack for a
while. Our destination is
a place called Sailors'
Island. I hope he'll take
us to Valua afterwards…
","We were rescued by a
grumpy old man named
Drachma. He treats people
a little rough, but he
let me take the helm of
the Little Jack for a
while. Our destination is
a place called Sailors'
Island. I hope he'll take
us to Valua afterwards?n"
0,NisshiTxt3,"Vyse and I won our first
ship battle today! I've
never been so nervous in
my life! On the Albatross,
we usually just boarded
other ships But, since we
escorted the merchant back
to Nasr, we can finally
get into Valua with the
Passport he gave us!
","Vyse and I won our first
ship battle today! I've
never been so nervous in
my life! On the Albatross,
we usually just boarded
other ships But, since we
escorted the merchant back
to Nasr, we can finally
get into Valua with the
Passport he gave us!
","Vyse and I won our first
ship battle today! I've
never been so nervous in
my life! On the Albatross,
we usually just boarded
other ships But, since we
escorted the merchant back
to Nasr, we can finally
get into Valua with the
Passport he gave us!
","Vyse and I won our first
ship battle today! I've
never been so nervous in
my life! On the Albatross,
we usually just boarded
other ships But, since we
escorted the merchant back
to Nasr, we can finally
get into Valua with the
Passport he gave us!
"
0,NisshiTxt4,"Aika was right… that kid
Marco reminds me of myself
when I was little. Just so
much built up frustration…
Once I was old enough to
go sailing, I had a way to
vent my frustrations, but
Marco… Maybe tomorrow at
the Coliseum, I can con-
vince him to not give up.
","Aika was right… that kid
Marco reminds me of myself
when I was little. Just so
much built up frustration…
Once I was old enough to
go sailing, I had a way to
vent my frustrations, but
Marco… Maybe tomorrow at
the Coliseum, I can con-
vince him to not give up.
","Aika was right… that kid
Marco reminds me of myself
when I was little. Just so
much built up frustration…
Once I was old enough to
go sailing, I had a way to
vent my frustrations, but
Marco… Maybe tomorrow at
the Coliseum, I can con-
vince him to not give up.
","Aika was right?that kid
Marco reminds me of myself
when I was little. Just so
much built up frustration?n"
1,NisshiTxt4,"","","","Once I was old enough to
go sailing, I had a way to
vent my frustrations, but
Marco?Maybe tomorrow at
the Coliseum, I can con-
vince him to not give up.
"
0,NisshiTxt5,"Vyse and Aika have agreed
to travel with me. I was
told not to trust anyone
before I set out on my
quest, but… somehow, I
feel that I can trust
them. They've done so much
for me already. And… I've
only had one friend other
than Cupil before…
","Vyse and Aika have agreed
to travel with me. I was
told not to trust anyone
before I set out on my
quest, but… somehow, I
feel that I can trust
them. They've done so much
for me already. And… I've
only had one friend other
than Cupil before…
","Vyse and Aika have agreed
to travel with me. I was
told not to trust anyone
before I set out on my
quest, but… somehow, I
feel that I can trust
them. They've done so much
for me already. And… I've
only had one friend other
than Cupil before…
","Vyse and Aika have agreed
to travel with me. I was
told not to trust anyone
before I set out on my
quest, but?somehow, I
feel that I can trust
them. They've done so much
for me already. And?I've
only had one friend other
than Cupil before?n"
0,NisshiTxt6,"I can't believe the Cap'n
just left us out here in
the middle of the desert.
Well, this lady named
Bellena agreed to lend us
her ship… but for some
reason, I can't trust her.
Vyse can't stop drooling
over her and it's really
getting on my nerves…
","I can't believe the Cap'n
just left us out here in
the middle of the desert.
Well, this lady named
Bellena agreed to lend us
her ship… but for some
reason, I can't trust her.
Vyse can't stop drooling
over her and it's really
getting on my nerves…
","I can't believe the Cap'n
just left us out here in
the middle of the desert.
Well, this lady named
Bellena agreed to lend us
her ship… but for some
reason, I can't trust her.
Vyse can't stop drooling
over her and it's really
getting on my nerves…
","I can't believe the Cap'n
just left us out here in
the middle of the desert.
Well, this lady named
Bellena agreed to lend us
her ship?but for some
reason, I can't trust her.
Vyse can't stop drooling
over her and it's really
getting on my nerves?n"
0,NisshiTxt7,"I can't believe myself.
Why did I go out of my
way to help those kids?
I should be chasin'
Rhaknam… Maybe Vyse just
reminded me of… What am I
thinkin'. I must chase
Rhaknam. I have taken an
oath. I will chase him
until one of us is dead.
","I can't believe myself.
Why did I go out of my
way to help those kids?
I should be chasin'
Rhaknam… Maybe Vyse just
reminded me of… What am I
thinkin'. I must chase
Rhaknam. I have taken an
oath. I will chase him
until one of us is dead.
","I can't believe myself.
Why did I go out of my
way to help those kids?
I should be chasin'
Rhaknam… Maybe Vyse just
reminded me of… What am I
thinkin'. I must chase
Rhaknam. I have taken an
oath. I will chase him
until one of us is dead.
","I can't believe myself.
Why did I go out of my
way to help those kids?
I should be chasin'
Rhaknam?Maybe Vyse just
reminded me of?What am I
thinkin'. I must chase
Rhaknam. I have taken an
oath. I will chase him
until one of us is dead.
"
0,NisshiTxt8,"I can't believe how much
the Valuans are taking
advantage of the people
here! Why won't the king
fight back?! But, this
land sure is huge! It's
going to be hard looking
for the Crystal… And all
Aika can think about is
fruit. Sheesh.
","I can't believe how much
the Valuans are taking
advantage of the people
here! Why won't the king
fight back?! But, this
land sure is huge! It's
going to be hard looking
for the Crystal… And all
Aika can think about is
fruit. Sheesh.
","I can't believe how much
the Valuans are taking
advantage of the people
here! Why won't the king
fight back?! But, this
land sure is huge! It's
going to be hard looking
for the Crystal… And all
Aika can think about is
fruit. Sheesh.
","I can't believe how much
the Valuans are taking
advantage of the people
here! Why won't the king
fight back?! But, this
land sure is huge! It's
going to be hard looking
for the Crystal?And all
Aika can think about is
fruit. Sheesh.
"
0,NisshiTxt9,"We have finally secured
our second Crystal, the
Green Crystal. I began
thinking… I realized that
the Gigas are nothing but
tools. It is the hearts of
men that use the Gigas for
their own evil use. I must
not fail on my mission… I
must not let Vyse down…
","We have finally secured
our second Crystal, the
Green Crystal. I began
thinking… I realized that
the Gigas are nothing but
tools. It is the hearts of
men that use the Gigas for
their own evil use. I must
not fail on my mission… I
must not let Vyse down…
","We have finally secured
our second Crystal, the
Green Crystal. I began
thinking… I realized that
the Gigas are nothing but
tools. It is the hearts of
men that use the Gigas for
their own evil use. I must
not fail on my mission… I
must not let Vyse down…
","We have finally secured
our second Crystal, the
Green Crystal. I began
thinking?I realized that
the Gigas are nothing but
tools. It is the hearts of
men that use the Gigas for
their own evil use. I must
not fail on my mission?I
must not let Vyse down?n"
0,NisshiTxt10,"I can't believe I've been
stranded on a deserted
island. Well, I suppose I
should be thankful enough
that I'm still alive. I
just hope that Aika and
Fina are okay, too. But,
for now, I need to think
of a way to get off this
island…
","I can't believe I've been
stranded on a deserted
island. Well, I suppose I
should be thankful enough
that I'm still alive. I
just hope that Aika and
Fina are okay, too. But,
for now, I need to think
of a way to get off this
island…
","I can't believe I've been
stranded on a deserted
island. Well, I suppose I
should be thankful enough
that I'm still alive. I
just hope that Aika and
Fina are okay, too. But,
for now, I need to think
of a way to get off this
island…
","I can't believe I've been
stranded on a deserted
island. Well, I suppose I
should be thankful enough
that I'm still alive. I
just hope that Aika and
Fina are okay, too. But,
for now, I need to think
of a way to get off this
island?n"
0,NisshiTxt11,"I look out of the window
of our room here at the
inn in Nasrad, and all I
see is the Red Moon. I
don't know what to do or
where to go next, but I
can't give up… Vyse would
never give up. Vyse, where
are you? I hope you're
alright…
","I look out of the window
of our room here at the
inn in Nasrad, and all I
see is the Red Moon. I
don't know what to do or
where to go next, but I
can't give up… Vyse would
never give up. Vyse, where
are you? I hope you're
alright…
","I look out of the window
of our room here at the
inn in Nasrad, and all I
see is the Red Moon. I
don't know what to do or
where to go next, but I
can't give up… Vyse would
never give up. Vyse, where
are you? I hope you're
alright…
","I look out of the window
of our room here at the
inn in Nasrad, and all I
see is the Red Moon. I
don't know what to do or
where to go next, but I
can't give up?Vyse would
never give up. Vyse, where
are you? I hope you're
alright?n"
