Entry ID,[Filter],[EC ID],[EC JP Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
9,MB039.STD,39,ミラドール,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
10,MB039.STD,39,ミラドール,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB039.STD,39,ミラドール,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB039.STD,39,ミラドール,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,0.60
0,MB040.STD,40,ラフレシア,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB040.STD,40,ラフレシア,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB040.STD,40,ラフレシア,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB040.STD,40,ラフレシア,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB040.STD,40,ラフレシア,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB040.STD,40,ラフレシア,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB040.STD,40,ラフレシア,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB040.STD,40,ラフレシア,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB040.STD,40,ラフレシア,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB040.STD,40,ラフレシア,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB040.STD,40,ラフレシア,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB040.STD,40,ラフレシア,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB040.STD,40,ラフレシア,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB040.STD,40,ラフレシア,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
14,MB040.STD,40,ラフレシア,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,191,爆睡の花粉,0,5.00,1.00
15,MB040.STD,40,ラフレシア,29,Exec S-Move,1,8,15,Run,0b10001010000000000000000000000000,26,花葬の舞,0,5.00,1.00
0,MB041.STD,41,エルモンテ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB041.STD,41,エルモンテ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB041.STD,41,エルモンテ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB041.STD,41,エルモンテ,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,2.00
4,MB041.STD,41,エルモンテ,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,2.00
5,MB041.STD,41,エルモンテ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB041.STD,41,エルモンテ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB041.STD,41,エルモンテ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB041.STD,41,エルモンテ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
9,MB041.STD,41,エルモンテ,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
10,MB041.STD,41,エルモンテ,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
11,MB041.STD,41,エルモンテ,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB041.STD,41,エルモンテ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB041.STD,41,エルモンテ,21,Cast Magic,1,8,13,Focus,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
14,MB041.STD,41,エルモンテ,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB041.STD,41,エルモンテ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
16,MB041.STD,41,エルモンテ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,33,ボルティ,0,5.00,1.00
17,MB041.STD,41,エルモンテ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,34,ボルテス,0,5.00,1.00
18,MB041.STD,41,エルモンテ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,23,バーナ,0,5.00,1.00
19,MB041.STD,41,エルモンテ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,7,サプリィ,0,5.00,1.00
20,MB041.STD,41,エルモンテ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,0,アパ,0,5.00,1.00
21,MB041.STD,41,エルモンテ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,12,スリーパ,0,5.00,1.00
22,MB041.STD,41,エルモンテ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,2,サイレシャ,0,5.00,1.00
23,MB041.STD,41,エルモンテ,29,Exec S-Move,1,8,13,Focus,0b10001010001000000000000000000000,100,Ж術？,0,5.00,1.00
0,MB042.STD,42,フードン,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,0.10,1.00
1,MB042.STD,42,フードン,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,7.50,1.00
2,MB042.STD,42,フードン,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB042.STD,42,フードン,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.10,1.00
4,MB042.STD,42,フードン,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB042.STD,42,フードン,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB042.STD,42,フードン,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB042.STD,42,フードン,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB042.STD,42,フードン,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
9,MB042.STD,42,フードン,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB042.STD,42,フードン,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.10
11,MB042.STD,42,フードン,19,Withdraw,1,8,11,Defeat,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB042.STD,42,フードン,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB042.STD,42,フードン,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
0,MB043.STD,43,フィモソマ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,0.50
1,MB043.STD,43,フィモソマ,7,Idle 2 (Injured),1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,0.50
2,MB043.STD,43,フィモソマ,4,Close Attack,1,8,2,Approach,0b10001000000000000000000000000000,-1,None,0,5.00,1.20
3,MB043.STD,43,フィモソマ,8,Critical Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,0.80
4,MB043.STD,43,フィモソマ,9,Take Damage 1,1,11,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
5,MB043.STD,43,フィモソマ,5,Ranged Attack,1,8,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
6,MB043.STD,43,フィモソマ,10,Take Damage 2,1,12,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
7,MB043.STD,43,フィモソマ,11,Take Damage 3,1,10,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB043.STD,43,フィモソマ,12,Guard,1,8,8,Take Damage 3,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
9,MB043.STD,43,フィモソマ,13,Dodge,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
10,MB043.STD,43,フィモソマ,32,Knockdown,1,10,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB043.STD,43,フィモソマ,29,Exec S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,190,ダマユーン,0,5.00,1.00
0,MB044.STD,44,プジョット,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.40
1,MB044.STD,44,プジョット,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,9.60,0.90
2,MB044.STD,44,プジョット,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.10
3,MB044.STD,44,プジョット,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,MB044.STD,44,プジョット,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MB044.STD,44,プジョット,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB044.STD,44,プジョット,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB044.STD,44,プジョット,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB044.STD,44,プジョット,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB044.STD,44,プジョット,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.20
10,MB044.STD,44,プジョット,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.10,1.00
11,MB044.STD,44,プジョット,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB044.STD,44,プジョット,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB044.STD,44,プジョット,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB044.STD,44,プジョット,32,Knockdown,1,10,14,Widthdraw,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
15,MB044.STD,44,プジョット,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,62,仲間を呼ぶ,0,5.00,1.00
16,MB044.STD,44,プジョット,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,87,仲間を呼ぶ,0,5.00,1.00
17,MB044.STD,44,プジョット,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,12,スリーパ,0,5.00,1.00
18,MB044.STD,44,プジョット,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,13,クイッカ,0,5.00,1.00
19,MB044.STD,44,プジョット,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
20,MB044.STD,44,プジョット,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,107,仲間を呼ぶ,0,5.00,1.00
0,MB045.STD,45,モペール,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB045.STD,45,モペール,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,0.50
2,MB045.STD,45,モペール,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB045.STD,45,モペール,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB045.STD,45,モペール,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
5,MB045.STD,45,モペール,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB045.STD,45,モペール,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB045.STD,45,モペール,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB045.STD,45,モペール,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB045.STD,45,モペール,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB045.STD,45,モペール,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB045.STD,45,モペール,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB045.STD,45,モペール,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB045.STD,45,モペール,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB045.STD,45,モペール,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
15,MB045.STD,45,モペール,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,4,ダウナ,0,5.00,1.00
16,MB045.STD,45,モペール,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,11,プワゾーク,0,5.00,1.00
17,MB045.STD,45,モペール,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
0,MB046.STD,46,メスカリナ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB046.STD,46,メスカリナ,7,Idle 2 (Injured),1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB046.STD,46,メスカリナ,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,MB046.STD,46,メスカリナ,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,MB046.STD,46,メスカリナ,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB046.STD,46,メスカリナ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB046.STD,46,メスカリナ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB046.STD,46,メスカリナ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB046.STD,46,メスカリナ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB046.STD,46,メスカリナ,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB046.STD,46,メスカリナ,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
11,MB046.STD,46,メスカリナ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB046.STD,46,メスカリナ,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
13,MB046.STD,46,メスカリナ,32,Knockdown,1,10,13,Focus,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
14,MB046.STD,46,メスカリナ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,5,ダウノス,0,5.00,1.00
15,MB046.STD,46,メスカリナ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,20,ウェイバ,0,5.00,1.00
16,MB046.STD,46,メスカリナ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,21,ウェイビィ,0,5.00,1.00
17,MB046.STD,46,メスカリナ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,31,ウェイベス,0,5.00,1.00
18,MB046.STD,46,メスカリナ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,22,ウェボーン,0,5.00,1.00
19,MB046.STD,46,メスカリナ,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
0,MB047.STD,47,プラニナ,2,Idle 1,1,8,0,Idle 1,0b01010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB047.STD,47,プラニナ,2,Idle 1,1,8,1,Idle 2 (Injured),0b01010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB047.STD,47,プラニナ,7,Idle 2 (Injured),1,8,2,Approach,0b01010000100000000000000000000000,-1,None,0,5.00,1.00
3,MB047.STD,47,プラニナ,7,Idle 2 (Injured),1,8,3,Close Attack,0b01010000100000000000000000000000,-1,None,0,5.00,1.00
4,MB047.STD,47,プラニナ,6,Approach,1,8,4,Critical Attack,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
5,MB047.STD,47,プラニナ,6,Approach,1,8,5,Take Damage 1,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
6,MB047.STD,47,プラニナ,4,Close Attack,1,8,6,Ranged Attack,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB047.STD,47,プラニナ,4,Close Attack,1,8,7,Take Damage 2,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
8,MB047.STD,47,プラニナ,8,Critical Attack,1,8,8,Take Damage 3,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
9,MB047.STD,47,プラニナ,8,Critical Attack,1,8,9,Guard,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
10,MB047.STD,47,プラニナ,9,Take Damage 1,1,11,10,Dodge,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB047.STD,47,プラニナ,9,Take Damage 1,1,11,11,Defeat,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
12,MB047.STD,47,プラニナ,5,Ranged Attack,1,8,12,Revive,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
13,MB047.STD,47,プラニナ,5,Ranged Attack,1,8,13,Focus,0b01001010000000000000000000000000,-1,None,0,5.00,1.00
14,MB047.STD,47,プラニナ,10,Take Damage 2,1,12,10,Dodge,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB047.STD,47,プラニナ,10,Take Damage 2,1,12,11,Defeat,0b01001000000000000000000000000000,-1,None,0,0.00,1.00
16,MB047.STD,47,プラニナ,11,Take Damage 3,1,10,10,Dodge,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
17,MB047.STD,47,プラニナ,11,Take Damage 3,1,10,11,Defeat,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
18,MB047.STD,47,プラニナ,13,Dodge,1,8,18,Victory 2,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
19,MB047.STD,47,プラニナ,13,Dodge,1,8,19,Victory 3 (Injured),0b01001010000000000000000000000000,-1,None,0,0.00,1.00
20,MB047.STD,47,プラニナ,19,Withdraw,1,8,4,Critical Attack,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
21,MB047.STD,47,プラニナ,19,Withdraw,1,8,5,Take Damage 1,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
22,MB047.STD,47,プラニナ,20,Idle 3,1,15,4,Critical Attack,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
23,MB047.STD,47,プラニナ,20,Idle 3,1,15,5,Take Damage 1,0b01000001000000000000000000000000,-1,None,0,5.00,1.00
24,MB047.STD,47,プラニナ,21,Cast Magic,1,8,24,アポス,0b01001000000000000000000000000000,-1,None,0,5.00,1.00
25,MB047.STD,47,プラニナ,21,Cast Magic,1,8,25,サイレシャ,0b01001000000000000000000000000000,-1,None,0,5.00,1.00
26,MB047.STD,47,プラニナ,32,Knockdown,1,10,26,パニカ,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
27,MB047.STD,47,プラニナ,32,Knockdown,1,10,27,ダウナ,0b01001010000000000000000000000000,-1,None,0,0.00,1.00
28,MB047.STD,47,プラニナ,29,Exec S-Move,1,8,24,アポス,0b01001000000000000000000000000000,271,毒自爆,0,5.00,1.00
29,MB047.STD,47,プラニナ,29,Exec S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,271,毒自爆,0,5.00,1.00
30,MB047.STD,47,プラニナ,29,Exec S-Move,1,8,24,アポス,0b01001000000000000000000000000000,270,自爆,0,5.00,1.00
31,MB047.STD,47,プラニナ,29,Exec S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,270,自爆,0,5.00,1.00
32,MB047.STD,47,プラニナ,29,Exec S-Move,1,8,24,アポス,0b01001000000000000000000000000000,100,Ж術？,0,5.00,1.00
33,MB047.STD,47,プラニナ,29,Exec S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,100,Ж術？,0,5.00,1.00
34,MB047.STD,47,プラニナ,24,Exec Magic/S-Move,1,8,24,アポス,0b01001000000000000000000000000000,4,ダウナ,0,5.00,1.00
35,MB047.STD,47,プラニナ,24,Exec Magic/S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,4,ダウナ,0,5.00,1.00
36,MB047.STD,47,プラニナ,24,Exec Magic/S-Move,1,8,24,アポス,0b01001000000000000000000000000000,7,サプリィ,0,5.00,1.00
37,MB047.STD,47,プラニナ,24,Exec Magic/S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,7,サプリィ,0,5.00,1.00
38,MB047.STD,47,プラニナ,24,Exec Magic/S-Move,1,8,24,アポス,0b01001000000000000000000000000000,17,ジェダ,0,5.00,1.00
39,MB047.STD,47,プラニナ,24,Exec Magic/S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,17,ジェダ,0,5.00,1.00
40,MB047.STD,47,プラニナ,24,Exec Magic/S-Move,1,8,24,アポス,0b01001000000000000000000000000000,18,ジェデス,0,5.00,1.00
41,MB047.STD,47,プラニナ,24,Exec Magic/S-Move,1,8,25,サイレシャ,0b01001000000000000000000000000000,18,ジェデス,0,5.00,1.00
0,MB048.STD,48,デ式ディガー,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB048.STD,48,デ式ディガー,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,0.10,1.00
