Entry ID,[Filter],[EC ID],[JP EC Name],[EU EC Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
15,*,130,イマゴタリア,Bleigock,0,Branch,22,Rating 20%,18,Go to 18
16,*,130,イマゴタリア,Bleigock,0,Branch,30,Always,17,Go to 17
17,*,130,イマゴタリア,Bleigock,1,Action,550,Attack,2,Random PC
18,*,130,イマゴタリア,Bleigock,1,Action,183,Frost Breath,-1,None
19,*,130,イマゴタリア,Bleigock,1,Action,25,Poisonous Bile,-1,None
1,*,131,獄長,Carcer,0,Branch,17,ECs Alive = 1,26,Go to 26
2,*,131,獄長,Carcer,0,Branch,16,Has Silence?,22,Go to 22
3,*,131,獄長,Carcer,0,Branch,11,Turn 1,7,Go to 7
4,*,131,獄長,Carcer,0,Branch,12,Turn 2,9,Go to 9
5,*,131,獄長,Carcer,0,Branch,13,Turn 3,9,Go to 9
6,*,131,獄長,Carcer,0,Branch,30,Always,13,Go to 13
7,*,131,獄長,Carcer,0,Branch,25,Rating 50%,28,Go to 28
8,*,131,獄長,Carcer,0,Branch,30,Always,30,Go to 30
9,*,131,獄長,Carcer,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
10,*,131,獄長,Carcer,0,Branch,30,Always,29,Go to 29
11,*,131,獄長,Carcer,0,Branch,25,Rating 50%,28,Go to 28
12,*,131,獄長,Carcer,0,Branch,30,Always,31,Go to 31
13,*,131,獄長,Carcer,0,Branch,50,Used S-Move Last Turn?,17,Go to 17
14,*,131,獄長,Carcer,0,Branch,24,Rating 40%,30,Go to 30
15,*,131,獄長,Carcer,0,Branch,27,Rating 70%,29,Go to 29
16,*,131,獄長,Carcer,0,Branch,30,Always,28,Go to 28
17,*,131,獄長,Carcer,0,Branch,24,Rating 40%,28,Go to 28
18,*,131,獄長,Carcer,0,Branch,24,Rating 40%,31,Go to 31
19,*,131,獄長,Carcer,0,Branch,24,Rating 40%,32,Go to 32
20,*,131,獄長,Carcer,0,Branch,25,Rating 50%,30,Go to 30
21,*,131,獄長,Carcer,0,Branch,30,Always,29,Go to 29
22,*,131,獄長,Carcer,0,Branch,22,Rating 20%,28,Go to 28
23,*,131,獄長,Carcer,0,Branch,24,Rating 40%,30,Go to 30
24,*,131,獄長,Carcer,0,Branch,28,Rating 80%,29,Go to 29
25,*,131,獄長,Carcer,0,Branch,30,Always,32,Go to 32
26,*,131,獄長,Carcer,0,Branch,25,Rating 50%,29,Go to 29
27,*,131,獄長,Carcer,0,Branch,30,Always,30,Go to 30
28,*,131,獄長,Carcer,1,Action,550,Attack,2,Random PC
29,*,131,獄長,Carcer,1,Action,11,Tackle,3,PC w/ Most HP
30,*,131,獄長,Carcer,1,Action,251,Sonic Wave,2,Random PC
31,*,131,獄長,Carcer,1,Action,533,Electres,2,Random PC
32,*,131,獄長,Carcer,1,Action,551,Guard,-1,None
1,*,132,ガルシアン,Galcian,0,Branch,1,HP < 50%,12,Go to 12
2,*,132,ガルシアン,Galcian,0,Branch,11,Turn 1,6,Go to 6
3,*,132,ガルシアン,Galcian,0,Branch,12,Turn 2,6,Go to 6
4,*,132,ガルシアン,Galcian,0,Branch,25,Rating 50%,9,Go to 9
5,*,132,ガルシアン,Galcian,0,Branch,30,Always,10,Go to 10
6,*,132,ガルシアン,Galcian,0,Branch,25,Rating 50%,8,Go to 8
7,*,132,ガルシアン,Galcian,0,Branch,30,Always,11,Go to 11
8,*,132,ガルシアン,Galcian,1,Action,550,Attack,2,Random PC
9,*,132,ガルシアン,Galcian,1,Action,518,Eternes,-1,None
10,*,132,ガルシアン,Galcian,1,Action,534,Electrum,2,Random PC
11,*,132,ガルシアン,Galcian,1,Action,24,Devolver,-1,None
12,*,132,ガルシアン,Galcian,1,Action,509,Sacrulen,22,Self
1,*,133,護送将兵,Sceptrum Praeses,0,Branch,5,Got Hit by Spell?,11,Go to 11
2,*,133,護送将兵,Sceptrum Praeses,0,Branch,38,Any EC HP < 50%,8,Go to 8
3,*,133,護送将兵,Sceptrum Praeses,0,Branch,25,Rating 50%,14,Go to 14
4,*,133,護送将兵,Sceptrum Praeses,0,Branch,24,Rating 40%,16,Go to 16
5,*,133,護送将兵,Sceptrum Praeses,0,Branch,25,Rating 50%,17,Go to 17
6,*,133,護送将兵,Sceptrum Praeses,0,Branch,28,Rating 80%,18,Go to 18
7,*,133,護送将兵,Sceptrum Praeses,0,Branch,30,Always,15,Go to 15
8,*,133,護送将兵,Sceptrum Praeses,0,Branch,25,Rating 50%,17,Go to 17
9,*,133,護送将兵,Sceptrum Praeses,0,Branch,32,Used Sacri Spells ≥ 2,11,Go to 11
10,*,133,護送将兵,Sceptrum Praeses,0,Branch,30,Always,15,Go to 15
11,*,133,護送将兵,Sceptrum Praeses,0,Branch,24,Rating 40%,14,Go to 14
12,*,133,護送将兵,Sceptrum Praeses,0,Branch,25,Rating 50%,16,Go to 16
13,*,133,護送将兵,Sceptrum Praeses,0,Branch,30,Always,17,Go to 17
14,*,133,護送将兵,Sceptrum Praeses,1,Action,550,Attack,2,Random PC
15,*,133,護送将兵,Sceptrum Praeses,1,Action,506,Sacri,7,EC w/ Least HP
16,*,133,護送将兵,Sceptrum Praeses,1,Action,533,Electres,2,Random PC
17,*,133,護送将兵,Sceptrum Praeses,1,Action,19,Counter Stance,-1,None
18,*,133,護送将兵,Sceptrum Praeses,1,Action,551,Guard,-1,None
1,*,134,ラァス,Rokwyrm,0,Branch,1,HP < 50%,6,Go to 6
2,*,134,ラァス,Rokwyrm,0,Branch,2,HP < 25%,9,Go to 9
3,*,134,ラァス,Rokwyrm,0,Branch,23,Rating 30%,14,Go to 14
4,*,134,ラァス,Rokwyrm,0,Branch,25,Rating 50%,13,Go to 13
5,*,134,ラァス,Rokwyrm,0,Branch,30,Always,12,Go to 12
6,*,134,ラァス,Rokwyrm,0,Branch,25,Rating 50%,14,Go to 14
7,*,134,ラァス,Rokwyrm,0,Branch,24,Rating 40%,13,Go to 13
8,*,134,ラァス,Rokwyrm,0,Branch,30,Always,12,Go to 12
9,*,134,ラァス,Rokwyrm,0,Branch,22,Rating 20%,14,Go to 14
10,*,134,ラァス,Rokwyrm,0,Branch,27,Rating 70%,13,Go to 13
11,*,134,ラァス,Rokwyrm,0,Branch,30,Always,12,Go to 12
12,*,134,ラァス,Rokwyrm,1,Action,550,Attack,2,Random PC
13,*,134,ラァス,Rokwyrm,1,Action,0,Volcanic Blast,-1,None
14,*,134,ラァス,Rokwyrm,1,Action,1,Cinder Storm,13,PC w/o Stone
1,*,136,アントニオＪｒ,Antonio 2,0,Branch,50,Used S-Move Last Turn?,4,Go to 4
2,*,136,アントニオＪｒ,Antonio 2,0,Branch,23,Rating 30%,6,Go to 6
3,*,136,アントニオＪｒ,Antonio 2,0,Branch,30,Always,7,Go to 7
4,*,136,アントニオＪｒ,Antonio 2,0,Branch,27,Rating 70%,6,Go to 6
5,*,136,アントニオＪｒ,Antonio 2,0,Branch,30,Always,7,Go to 7
6,*,136,アントニオＪｒ,Antonio 2,1,Action,550,Attack,2,Random PC
7,*,136,アントニオＪｒ,Antonio 2,1,Action,5,Thunder of Fury,2,Random PC
1,*,137,ディアトリマ,Rik'talish,0,Branch,11,Turn 1,11,Go to 11
2,*,137,ディアトリマ,Rik'talish,0,Branch,12,Turn 2,11,Go to 11
3,*,137,ディアトリマ,Rik'talish,0,Branch,1,HP < 50%,15,Go to 15
4,*,137,ディアトリマ,Rik'talish,0,Branch,50,Used S-Move Last Turn?,6,Go to 6
5,*,137,ディアトリマ,Rik'talish,0,Branch,30,Always,15,Go to 15
6,*,137,ディアトリマ,Rik'talish,0,Branch,22,Rating 20%,22,Go to 22
7,*,137,ディアトリマ,Rik'talish,0,Branch,22,Rating 20%,23,Go to 23
8,*,137,ディアトリマ,Rik'talish,0,Branch,22,Rating 20%,21,Go to 21
9,*,137,ディアトリマ,Rik'talish,0,Branch,28,Rating 80%,19,Go to 19
10,*,137,ディアトリマ,Rik'talish,0,Branch,30,Always,20,Go to 20
11,*,137,ディアトリマ,Rik'talish,0,Branch,23,Rating 30%,22,Go to 22
12,*,137,ディアトリマ,Rik'talish,0,Branch,24,Rating 40%,23,Go to 23
13,*,137,ディアトリマ,Rik'talish,0,Branch,29,Rating 90%,21,Go to 21
14,*,137,ディアトリマ,Rik'talish,0,Branch,30,Always,19,Go to 19
15,*,137,ディアトリマ,Rik'talish,0,Branch,22,Rating 20%,22,Go to 22
16,*,137,ディアトリマ,Rik'talish,0,Branch,24,Rating 40%,23,Go to 23
17,*,137,ディアトリマ,Rik'talish,0,Branch,27,Rating 70%,21,Go to 21
18,*,137,ディアトリマ,Rik'talish,0,Branch,30,Always,19,Go to 19
19,*,137,ディアトリマ,Rik'talish,1,Action,550,Attack,16,PC w/o Sleep
20,*,137,ディアトリマ,Rik'talish,1,Action,551,Guard,-1,None
21,*,137,ディアトリマ,Rik'talish,1,Action,2,Feather Slash,2,Random PC
22,*,137,ディアトリマ,Rik'talish,1,Action,7,Circle of Panic,14,PC w/o Confusion
23,*,137,ディアトリマ,Rik'talish,1,Action,8,Ring of Sleep,16,PC w/o Sleep
1,*,138,シニストラ,Sinistra,0,Branch,17,ECs Alive = 1,18,Go to 18
2,*,138,シニストラ,Sinistra,0,Branch,53,Used Engage?,22,Go to 22
3,*,138,シニストラ,Sinistra,0,Branch,11,Turn 1,9,Go to 9
4,*,138,シニストラ,Sinistra,0,Branch,12,Turn 2,12,Go to 12
5,*,138,シニストラ,Sinistra,0,Branch,38,Any EC HP < 50%,16,Go to 16
6,*,138,シニストラ,Sinistra,0,Branch,39,Any EC HP < 25%,17,Go to 17
7,*,138,シニストラ,Sinistra,0,Branch,25,Rating 50%,20,Go to 20
8,*,138,シニストラ,Sinistra,0,Branch,30,Always,21,Go to 21
9,*,138,シニストラ,Sinistra,0,Branch,25,Rating 50%,23,Go to 23
10,*,138,シニストラ,Sinistra,0,Branch,25,Rating 50%,20,Go to 20
11,*,138,シニストラ,Sinistra,0,Branch,30,Always,21,Go to 21
12,*,138,シニストラ,Sinistra,0,Branch,50,Used S-Move Last Turn?,14,Go to 14
13,*,138,シニストラ,Sinistra,0,Branch,30,Always,15,Go to 15
14,*,138,シニストラ,Sinistra,0,Branch,25,Rating 50%,20,Go to 20
15,*,138,シニストラ,Sinistra,0,Branch,30,Always,21,Go to 21
16,*,138,シニストラ,Sinistra,0,Branch,23,Rating 30%,23,Go to 23
17,*,138,シニストラ,Sinistra,0,Branch,21,Rating 10%,23,Go to 23
18,*,138,シニストラ,Sinistra,0,Branch,23,Rating 30%,20,Go to 20
19,*,138,シニストラ,Sinistra,0,Branch,30,Always,21,Go to 21
20,*,138,シニストラ,Sinistra,1,Action,550,Attack,2,Random PC
21,*,138,シニストラ,Sinistra,1,Action,51,Explore,-1,None
22,*,138,シニストラ,Sinistra,1,Action,54,Death Waltz,-1,None
23,*,138,シニストラ,Sinistra,1,Action,55,Engage,-1,None
1,*,139,デクストラ,Destra,0,Branch,17,ECs Alive = 1,18,Go to 18
2,*,139,デクストラ,Destra,0,Branch,53,Used Engage?,22,Go to 22
3,*,139,デクストラ,Destra,0,Branch,12,Turn 2,9,Go to 9
4,*,139,デクストラ,Destra,0,Branch,13,Turn 3,12,Go to 12
5,*,139,デクストラ,Destra,0,Branch,38,Any EC HP < 50%,16,Go to 16
6,*,139,デクストラ,Destra,0,Branch,39,Any EC HP < 25%,17,Go to 17
7,*,139,デクストラ,Destra,0,Branch,25,Rating 50%,20,Go to 20
8,*,139,デクストラ,Destra,0,Branch,30,Always,21,Go to 21
9,*,139,デクストラ,Destra,0,Branch,25,Rating 50%,23,Go to 23
10,*,139,デクストラ,Destra,0,Branch,25,Rating 50%,20,Go to 20
11,*,139,デクストラ,Destra,0,Branch,30,Always,21,Go to 21
12,*,139,デクストラ,Destra,0,Branch,50,Used S-Move Last Turn?,14,Go to 14
13,*,139,デクストラ,Destra,0,Branch,30,Always,15,Go to 15
14,*,139,デクストラ,Destra,0,Branch,25,Rating 50%,20,Go to 20
15,*,139,デクストラ,Destra,0,Branch,30,Always,21,Go to 21
16,*,139,デクストラ,Destra,0,Branch,23,Rating 30%,23,Go to 23
17,*,139,デクストラ,Destra,0,Branch,21,Rating 10%,23,Go to 23
18,*,139,デクストラ,Destra,0,Branch,23,Rating 30%,20,Go to 20
19,*,139,デクストラ,Destra,0,Branch,30,Always,21,Go to 21
20,*,139,デクストラ,Destra,1,Action,550,Attack,2,Random PC
21,*,139,デクストラ,Destra,1,Action,53,Tundra Blast,-1,None
22,*,139,デクストラ,Destra,1,Action,59,Death Waltz,-1,None
23,*,139,デクストラ,Destra,1,Action,55,Engage,-1,None
1,*,140,ラミレス,Ramirez,0,Branch,1,HP < 50%,14,Go to 14
2,*,140,ラミレス,Ramirez,0,Branch,11,Turn 1,10,Go to 10
3,*,140,ラミレス,Ramirez,0,Branch,12,Turn 2,9,Go to 9
4,*,140,ラミレス,Ramirez,0,Branch,13,Turn 3,8,Go to 8
5,*,140,ラミレス,Ramirez,0,Branch,14,Turn 4,7,Go to 7
6,*,140,ラミレス,Ramirez,0,Branch,24,Rating 40%,13,Go to 13
7,*,140,ラミレス,Ramirez,0,Branch,24,Rating 40%,13,Go to 13
8,*,140,ラミレス,Ramirez,0,Branch,24,Rating 40%,13,Go to 13
9,*,140,ラミレス,Ramirez,0,Branch,24,Rating 40%,12,Go to 12
10,*,140,ラミレス,Ramirez,0,Branch,22,Rating 20%,12,Go to 12
11,*,140,ラミレス,Ramirez,1,Action,550,Attack,2,Random PC
12,*,140,ラミレス,Ramirez,1,Action,519,Eternum,2,Random PC
13,*,140,ラミレス,Ramirez,1,Action,43,Silver Eclipse,-1,None
14,*,140,ラミレス,Ramirez,1,Action,509,Sacrulen,22,Self
1,*,141,ビゴロ,Vigoro,0,Branch,50,Used S-Move Last Turn?,5,Go to 5
2,*,141,ビゴロ,Vigoro,0,Branch,11,Turn 1,9,Go to 9
3,*,141,ビゴロ,Vigoro,0,Branch,14,Turn 4,9,Go to 9
4,*,141,ビゴロ,Vigoro,0,Branch,30,Always,13,Go to 13
5,*,141,ビゴロ,Vigoro,0,Branch,22,Rating 20%,19,Go to 19
6,*,141,ビゴロ,Vigoro,0,Branch,21,Rating 10%,20,Go to 20
7,*,141,ビゴロ,Vigoro,0,Branch,25,Rating 50%,17,Go to 17
8,*,141,ビゴロ,Vigoro,0,Branch,30,Always,18,Go to 18
9,*,141,ビゴロ,Vigoro,0,Branch,28,Rating 80%,19,Go to 19
10,*,141,ビゴロ,Vigoro,0,Branch,21,Rating 10%,20,Go to 20
11,*,141,ビゴロ,Vigoro,0,Branch,25,Rating 50%,17,Go to 17
12,*,141,ビゴロ,Vigoro,0,Branch,30,Always,18,Go to 18
13,*,141,ビゴロ,Vigoro,0,Branch,24,Rating 40%,19,Go to 19
14,*,141,ビゴロ,Vigoro,0,Branch,21,Rating 10%,20,Go to 20
15,*,141,ビゴロ,Vigoro,0,Branch,25,Rating 50%,17,Go to 17
16,*,141,ビゴロ,Vigoro,0,Branch,30,Always,18,Go to 18
17,*,141,ビゴロ,Vigoro,1,Action,550,Attack,1,Same PC
18,*,141,ビゴロ,Vigoro,1,Action,550,Attack,21,PC w/ Most Attack
19,*,141,ビゴロ,Vigoro,1,Action,60,Vigoro's Charm,23,Aika
20,*,141,ビゴロ,Vigoro,1,Action,551,Guard,-1,None
1,*,142,ブラキロフス,Dralkor Lacus,0,Branch,50,Used S-Move Last Turn?,4,Go to 4
2,*,142,ブラキロフス,Dralkor Lacus,0,Branch,22,Rating 20%,6,Go to 6
3,*,142,ブラキロフス,Dralkor Lacus,0,Branch,30,Always,7,Go to 7
4,*,142,ブラキロフス,Dralkor Lacus,0,Branch,28,Rating 80%,6,Go to 6
5,*,142,ブラキロフス,Dralkor Lacus,0,Branch,30,Always,7,Go to 7
6,*,142,ブラキロフス,Dralkor Lacus,1,Action,550,Attack,2,Random PC
7,*,142,ブラキロフス,Dralkor Lacus,1,Action,30,Wheel Blast,2,Random PC
1,*,144,ディーゴ,Tortigar,0,Branch,18,Party SP = 100%,43,Go to 43
2,*,144,ディーゴ,Tortigar,0,Branch,19,Party SP ≤ 50%,4,Go to 4
3,*,144,ディーゴ,Tortigar,0,Branch,30,Always,16,Go to 16
4,*,144,ディーゴ,Tortigar,0,Branch,20,Party SP ≤ 25%,6,Go to 6
5,*,144,ディーゴ,Tortigar,0,Branch,30,Always,17,Go to 17
6,*,144,ディーゴ,Tortigar,0,Branch,11,Turn 1,19,Go to 19
7,*,144,ディーゴ,Tortigar,0,Branch,12,Turn 2,21,Go to 21
8,*,144,ディーゴ,Tortigar,0,Branch,13,Turn 3,23,Go to 23
9,*,144,ディーゴ,Tortigar,0,Branch,14,Turn 4,25,Go to 25
10,*,144,ディーゴ,Tortigar,0,Branch,50,Used S-Move Last Turn?,27,Go to 27
11,*,144,ディーゴ,Tortigar,0,Branch,49,Used Spell Last Turn?,33,Go to 33
12,*,144,ディーゴ,Tortigar,0,Branch,24,Rating 40%,44,Go to 44
13,*,144,ディーゴ,Tortigar,0,Branch,27,Rating 70%,42,Go to 42
14,*,144,ディーゴ,Tortigar,0,Branch,23,Rating 30%,43,Go to 43
15,*,144,ディーゴ,Tortigar,0,Branch,30,Always,39,Go to 39
16,*,144,ディーゴ,Tortigar,0,Branch,22,Rating 20%,43,Go to 43
17,*,144,ディーゴ,Tortigar,0,Branch,21,Rating 10%,43,Go to 43
18,*,144,ディーゴ,Tortigar,0,Branch,30,Always,6,Go to 6
19,*,144,ディーゴ,Tortigar,0,Branch,24,Rating 40%,43,Go to 43
20,*,144,ディーゴ,Tortigar,0,Branch,30,Always,36,Go to 36
21,*,144,ディーゴ,Tortigar,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
22,*,144,ディーゴ,Tortigar,0,Branch,30,Always,43,Go to 43
23,*,144,ディーゴ,Tortigar,0,Branch,26,Rating 60%,41,Go to 41
24,*,144,ディーゴ,Tortigar,0,Branch,30,Always,10,Go to 10
25,*,144,ディーゴ,Tortigar,0,Branch,31,Used Sacri Spells ≥ 1,10,Go to 10
26,*,144,ディーゴ,Tortigar,0,Branch,30,Always,41,Go to 41
27,*,144,ディーゴ,Tortigar,0,Branch,16,Has Silence?,31,Go to 31
28,*,144,ディーゴ,Tortigar,0,Branch,23,Rating 30%,42,Go to 42
29,*,144,ディーゴ,Tortigar,0,Branch,27,Rating 70%,39,Go to 39
30,*,144,ディーゴ,Tortigar,0,Branch,30,Always,44,Go to 44
31,*,144,ディーゴ,Tortigar,0,Branch,28,Rating 80%,39,Go to 39
32,*,144,ディーゴ,Tortigar,0,Branch,30,Always,40,Go to 40
33,*,144,ディーゴ,Tortigar,0,Branch,25,Rating 50%,44,Go to 44
34,*,144,ディーゴ,Tortigar,0,Branch,28,Rating 80%,39,Go to 39
35,*,144,ディーゴ,Tortigar,0,Branch,30,Always,43,Go to 43
36,*,144,ディーゴ,Tortigar,0,Branch,25,Rating 50%,39,Go to 39
37,*,144,ディーゴ,Tortigar,0,Branch,28,Rating 80%,42,Go to 42
38,*,144,ディーゴ,Tortigar,0,Branch,30,Always,40,Go to 40
39,*,144,ディーゴ,Tortigar,1,Action,550,Attack,2,Random PC
40,*,144,ディーゴ,Tortigar,1,Action,551,Guard,-1,None
41,*,144,ディーゴ,Tortigar,1,Action,509,Sacrulen,5,Random EC
42,*,144,ディーゴ,Tortigar,1,Action,522,Wevlen,2,Random PC
43,*,144,ディーゴ,Tortigar,1,Action,36,Steelskin,-1,None
44,*,144,ディーゴ,Tortigar,1,Action,66,Ice Storm,-1,None
1,*,145,ジャオ,Jao,0,Branch,50,Used S-Move Last Turn?,4,Go to 4
2,*,145,ジャオ,Jao,0,Branch,24,Rating 40%,6,Go to 6
3,*,145,ジャオ,Jao,0,Branch,30,Always,7,Go to 7
4,*,145,ジャオ,Jao,0,Branch,26,Rating 60%,6,Go to 6
5,*,145,ジャオ,Jao,0,Branch,30,Always,7,Go to 7
6,*,145,ジャオ,Jao,1,Action,550,Attack,2,Random PC
7,*,145,ジャオ,Jao,1,Action,230,Irnagun,2,Random PC
1,*,146,マオ,Mao,0,Branch,50,Used S-Move Last Turn?,4,Go to 4
2,*,146,マオ,Mao,0,Branch,22,Rating 20%,6,Go to 6
3,*,146,マオ,Mao,0,Branch,30,Always,7,Go to 7
4,*,146,マオ,Mao,0,Branch,28,Rating 80%,6,Go to 6
5,*,146,マオ,Mao,0,Branch,30,Always,7,Go to 7
6,*,146,マオ,Mao,1,Action,550,Attack,2,Random PC
7,*,146,マオ,Mao,1,Action,76,Tatatimorutto,2,Random PC
1,*,147,ムラジ,Muraji,0,Branch,11,Turn 1,14,Go to 14
2,*,147,ムラジ,Muraji,0,Branch,12,Turn 2,16,Go to 16
3,*,147,ムラジ,Muraji,0,Branch,13,Turn 3,20,Go to 20
4,*,147,ムラジ,Muraji,0,Branch,2,HP < 25%,30,Go to 30
5,*,147,ムラジ,Muraji,0,Branch,1,HP < 50%,22,Go to 22
6,*,147,ムラジ,Muraji,0,Branch,17,ECs Alive = 1,33,Go to 33
7,*,147,ムラジ,Muraji,0,Branch,54,ECs Alive ≤ 3,24,Go to 24
8,*,147,ムラジ,Muraji,0,Branch,24,Rating 40%,26,Go to 26
9,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,27,Go to 27
10,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,29,Go to 29
11,*,147,ムラジ,Muraji,0,Branch,30,Always,31,Go to 31
12,*,147,ムラジ,Muraji,0,Branch,24,Rating 40%,26,Go to 26
13,*,147,ムラジ,Muraji,0,Branch,30,Always,27,Go to 27
14,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,28,Go to 28
15,*,147,ムラジ,Muraji,0,Branch,30,Always,12,Go to 12
16,*,147,ムラジ,Muraji,0,Branch,35,Used State Spells ≥ 1,18,Go to 18
17,*,147,ムラジ,Muraji,0,Branch,30,Always,28,Go to 28
18,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,32,Go to 32
19,*,147,ムラジ,Muraji,0,Branch,30,Always,12,Go to 12
20,*,147,ムラジ,Muraji,0,Branch,36,Used State Spells ≥ 2,4,Go to 4
21,*,147,ムラジ,Muraji,0,Branch,30,Always,32,Go to 32
22,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,30,Go to 30
23,*,147,ムラジ,Muraji,0,Branch,30,Always,6,Go to 6
24,*,147,ムラジ,Muraji,0,Branch,25,Rating 50%,33,Go to 33
25,*,147,ムラジ,Muraji,0,Branch,30,Always,8,Go to 8
26,*,147,ムラジ,Muraji,1,Action,531,Wevlum,2,Random PC
27,*,147,ムラジ,Muraji,1,Action,551,Guard,-1,None
28,*,147,ムラジ,Muraji,1,Action,500,Increm,22,Self
29,*,147,ムラジ,Muraji,1,Action,500,Increm,11,EC w/o Strengthen
30,*,147,ムラジ,Muraji,1,Action,507,Sacres,22,Self
31,*,147,ムラジ,Muraji,1,Action,507,Sacres,7,EC w/ Least HP
32,*,147,ムラジ,Muraji,1,Action,513,Quika,-1,None
33,*,147,ムラジ,Muraji,1,Action,67,Call Allies,-1,None
34,*,147,ムラジ,Muraji,1,Action,114,Call Allies,-1,None
1,*,148,ニルヴィナス,Veltarn,0,Branch,1,HP < 50%,18,Go to 18
2,*,148,ニルヴィナス,Veltarn,0,Branch,11,Turn 1,5,Go to 5
3,*,148,ニルヴィナス,Veltarn,0,Branch,12,Turn 2,7,Go to 7
4,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,11,Go to 11
5,*,148,ニルヴィナス,Veltarn,0,Branch,27,Rating 70%,25,Go to 25
6,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,22,Go to 22
7,*,148,ニルヴィナス,Veltarn,0,Branch,50,Used S-Move Last Turn?,9,Go to 9
8,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,25,Go to 25
9,*,148,ニルヴィナス,Veltarn,0,Branch,27,Rating 70%,23,Go to 23
10,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,22,Go to 22
11,*,148,ニルヴィナス,Veltarn,0,Branch,50,Used S-Move Last Turn?,15,Go to 15
12,*,148,ニルヴィナス,Veltarn,0,Branch,21,Rating 10%,22,Go to 22
13,*,148,ニルヴィナス,Veltarn,0,Branch,26,Rating 60%,23,Go to 23
14,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,25,Go to 25
15,*,148,ニルヴィナス,Veltarn,0,Branch,23,Rating 30%,22,Go to 22
16,*,148,ニルヴィナス,Veltarn,0,Branch,23,Rating 30%,23,Go to 23
17,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,25,Go to 25
18,*,148,ニルヴィナス,Veltarn,0,Branch,50,Used S-Move Last Turn?,15,Go to 15
19,*,148,ニルヴィナス,Veltarn,0,Branch,23,Rating 30%,24,Go to 24
20,*,148,ニルヴィナス,Veltarn,0,Branch,22,Rating 20%,23,Go to 23
21,*,148,ニルヴィナス,Veltarn,0,Branch,30,Always,25,Go to 25
22,*,148,ニルヴィナス,Veltarn,1,Action,550,Attack,2,Random PC
23,*,148,ニルヴィナス,Veltarn,1,Action,33,Death Laser,2,Random PC
24,*,148,ニルヴィナス,Veltarn,1,Action,33,Death Laser,21,PC w/ Most Attack
25,*,148,ニルヴィナス,Veltarn,1,Action,42,Avalauncher,2,Random PC
1,*,149,ビゴロ,Vigoro,0,Branch,50,Used S-Move Last Turn?,5,Go to 5
2,*,149,ビゴロ,Vigoro,0,Branch,22,Rating 20%,8,Go to 8
3,*,149,ビゴロ,Vigoro,0,Branch,24,Rating 40%,9,Go to 9
4,*,149,ビゴロ,Vigoro,0,Branch,30,Always,10,Go to 10
5,*,149,ビゴロ,Vigoro,0,Branch,24,Rating 40%,8,Go to 8
6,*,149,ビゴロ,Vigoro,0,Branch,26,Rating 60%,9,Go to 9
7,*,149,ビゴロ,Vigoro,0,Branch,30,Always,10,Go to 10
8,*,149,ビゴロ,Vigoro,1,Action,550,Attack,2,Random PC
9,*,149,ビゴロ,Vigoro,1,Action,17,Random Fire,2,Random PC
10,*,149,ビゴロ,Vigoro,1,Action,27,Cannon Fire,2,Random PC
1,*,150,ホルシ−ド,Dracoslyth,0,Branch,50,Used S-Move Last Turn?,5,Go to 5
2,*,150,ホルシ−ド,Dracoslyth,0,Branch,22,Rating 20%,8,Go to 8
3,*,150,ホルシ−ド,Dracoslyth,0,Branch,25,Rating 50%,9,Go to 9
4,*,150,ホルシ−ド,Dracoslyth,0,Branch,30,Always,10,Go to 10
5,*,150,ホルシ−ド,Dracoslyth,0,Branch,24,Rating 40%,8,Go to 8
6,*,150,ホルシ−ド,Dracoslyth,0,Branch,25,Rating 50%,9,Go to 9
7,*,150,ホルシ−ド,Dracoslyth,0,Branch,30,Always,10,Go to 10
8,*,150,ホルシ−ド,Dracoslyth,1,Action,550,Attack,2,Random PC
9,*,150,ホルシ−ド,Dracoslyth,1,Action,64,Terrible Bite,18,PC w/o Fatigue
10,*,150,ホルシ−ド,Dracoslyth,1,Action,181,Blast Breath,2,Random PC
1,*,151,ガルシアン,Galcian,0,Branch,11,Turn 1,4,Go to 4
2,*,151,ガルシアン,Galcian,0,Branch,12,Turn 2,8,Go to 8
3,*,151,ガルシアン,Galcian,0,Branch,30,Always,13,Go to 13
4,*,151,ガルシアン,Galcian,0,Branch,25,Rating 50%,59,Go to 59
5,*,151,ガルシアン,Galcian,0,Branch,24,Rating 40%,56,Go to 56
6,*,151,ガルシアン,Galcian,0,Branch,25,Rating 50%,57,Go to 57
7,*,151,ガルシアン,Galcian,0,Branch,30,Always,58,Go to 58
8,*,151,ガルシアン,Galcian,0,Branch,50,Used S-Move Last Turn?,10,Go to 10
