Entry ID,[Filter],[EC ID],[JP EC Name],Type ID,[Type Name],Instr. ID,[Instr. Name],Param. ID,[Param. Name]
7,*,156,ウォン三兄弟,1,Action,550,Attack,2,Random PC
8,*,156,ウォン三兄弟,1,Action,551,Guard,-1,None
9,*,156,ウォン三兄弟,1,Action,524,バーニィ,-1,None
1,*,157,ラミレス,0,Branch,60,???,11,Go to 11
2,*,157,ラミレス,0,Branch,57,???,4,Go to 4
3,*,157,ラミレス,0,Branch,30,???,5,Go to 5
4,*,157,ラミレス,0,Branch,22,???,40,Go to 40
5,*,157,ラミレス,0,Branch,58,???,7,Go to 7
6,*,157,ラミレス,0,Branch,30,???,8,Go to 8
7,*,157,ラミレス,0,Branch,22,???,40,Go to 40
8,*,157,ラミレス,0,Branch,59,???,10,Go to 10
9,*,157,ラミレス,0,Branch,30,???,11,Go to 11
10,*,157,ラミレス,0,Branch,22,???,40,Go to 40
11,*,157,ラミレス,0,Branch,62,???,32,Go to 32
12,*,157,ラミレス,0,Branch,11,???,15,Go to 15
13,*,157,ラミレス,0,Branch,12,???,17,Go to 17
14,*,157,ラミレス,0,Branch,30,???,19,Go to 19
15,*,157,ラミレス,0,Branch,25,???,36,Go to 36
16,*,157,ラミレス,0,Branch,30,???,38,Go to 38
17,*,157,ラミレス,0,Branch,35,???,38,Go to 38
18,*,157,ラミレス,0,Branch,30,???,36,Go to 36
19,*,157,ラミレス,0,Branch,50,???,22,Go to 22
20,*,157,ラミレス,0,Branch,23,???,38,Go to 38
21,*,157,ラミレス,0,Branch,24,???,39,Go to 39
22,*,157,ラミレス,0,Branch,56,???,24,Go to 24
23,*,157,ラミレス,0,Branch,22,???,36,Go to 36
24,*,157,ラミレス,0,Branch,49,???,26,Go to 26
25,*,157,ラミレス,0,Branch,22,???,37,Go to 37
26,*,157,ラミレス,0,Branch,23,???,35,Go to 35
27,*,157,ラミレス,0,Branch,21,???,36,Go to 36
28,*,157,ラミレス,0,Branch,21,???,37,Go to 37
29,*,157,ラミレス,0,Branch,23,???,38,Go to 38
30,*,157,ラミレス,0,Branch,24,???,39,Go to 39
31,*,157,ラミレス,0,Branch,30,???,40,Go to 40
32,*,157,ラミレス,0,Branch,26,???,35,Go to 35
33,*,157,ラミレス,0,Branch,24,???,37,Go to 37
34,*,157,ラミレス,0,Branch,30,???,39,Go to 39
35,*,157,ラミレス,1,Action,550,Attack,2,Random PC
36,*,157,ラミレス,1,Action,505,ダウノス,-1,None
37,*,157,ラミレス,1,Action,519,ジェドーサ,2,Random PC
38,*,157,ラミレス,1,Action,83,銀色の悪夢,24,???
39,*,157,ラミレス,1,Action,84,果てなき銀の呪縛,2,Random PC
40,*,157,ラミレス,1,Action,86,銀世界の終〒,-1,None
1,*,158,軍艦兵,0,Branch,21,???,3,Go to 3
2,*,158,軍艦兵,1,Action,550,Attack,2,Random PC
3,*,158,軍艦兵,1,Action,551,Guard,-1,None
1,*,160,軍艦兵,0,Branch,21,???,3,Go to 3
2,*,160,軍艦兵,1,Action,550,Attack,2,Random PC
3,*,160,軍艦兵,1,Action,551,Guard,-1,None
1,*,162,軍艦兵,0,Branch,21,???,3,Go to 3
2,*,162,軍艦兵,1,Action,550,Attack,2,Random PC
3,*,162,軍艦兵,1,Action,551,Guard,-1,None
1,*,164,軍艦兵,0,Branch,21,???,3,Go to 3
2,*,164,軍艦兵,1,Action,550,Attack,2,Random PC
3,*,164,軍艦兵,1,Action,551,Guard,-1,None
1,*,166,軍艦兵,0,Branch,21,???,3,Go to 3
2,*,166,軍艦兵,1,Action,550,Attack,2,Random PC
3,*,166,軍艦兵,1,Action,551,Guard,-1,None
1,*,168,軍艦兵,0,Branch,21,???,3,Go to 3
2,*,168,軍艦兵,1,Action,550,Attack,2,Random PC
3,*,168,軍艦兵,1,Action,551,Guard,-1,None
1,*,170,軍艦兵,0,Branch,21,???,3,Go to 3
2,*,170,軍艦兵,1,Action,550,Attack,2,Random PC
3,*,170,軍艦兵,1,Action,551,Guard,-1,None
1,*,210,軍艦兵,0,Branch,21,???,3,Go to 3
2,*,210,軍艦兵,1,Action,550,Attack,2,Random PC
3,*,210,軍艦兵,1,Action,551,Guard,-1,None
